school_id,Potential_School_Name_transliterated,Assigned_District_Name
13778,nepAla rAShTiya mA vi,bara
13779,ku.NDeDhora prA vi,bagalu~na
13780,janapriya A vi,solukhumbu
13781,buksA prA vi,solukhumbu
13782,jumi ni mA viA vi,solukhumbu
13783,sarasvatI prA vi,bagalu~na
13784,himAlaya u mA vi,solukhumbu
13785,gorAkhAnI A vi,solukhumbu
13786,Chimbu A vi,solukhumbu
13787,rAdhAkRRiShNa bhUpAlamAnasiMha kArkI mA vi,mora~na
13788,phorche prA vi,solukhumbu
13789,tribhuvana mA vi,mora~na
13790,shishusevA prA vi,sindhuli
13791,dhamodaya prA vi,parvata
13792,sagaramAthA ni mA viA vi,parvata
13793,lu~NakhAnI prA vi,bagalu~na
13794,rudra prA vi,dhanakuta
13795,bAla kalyANa prA vi,bagalu~na
13796,phulavArI prA vi,bagalu~na
13797,janatA dhana u mA vi,bagalu~na
13798,rAdhAkRRiShNa bhupAlamAna siMha kArkI mA vi,mora~na
13799,shAnti bhavana prA vi,lamaju~na
13800,janajAgRRiti prA vi,solukhumbu
13801,prA vi,bhaktapura
13802,janamukti prA vi,bagalu~na
13803,CheskAma mA vi,solukhumbu
13804,jhillavirA ni mA viA vi,parvata
13805,mahendra shikharI mA vi,parvata
13806,jubhi~Na mA vi,solukhumbu
13807,sagaramAthA mA vi,parvata
13808,kArkineTA Dhu~NgeThA.NTI parvata prA vi,ilama
13809,rA prA vi,chitavana
13810,janasevA A vi,dhanakuta
13811,shAradA mA vi,dhanakuta
13812,nava jAgRRitI A vi,chitavana
13813,janaprIya prA vi,parvata
13814,nava jAgaraNA prA vi,bagalu~na
13815,kIrtanapura A vi,chitavana
13816,najakalyANa prA vi,bagalu~na
13817,mAChApuchChera prA vi,bagalu~na
13818,janatA mA vi,bagalu~na
13819,rA A vi,chitavana
13820,buddha prA vi,bagalu~na
13821,ni mA viA vi,dhadi~nga
13822,eshvarya prA vi,dhanakuta
13823,grAmINa sAmAjika mA vi,dhanakuta
13824,manChindra devI A vi,dhanakuta
13825,gajurI piMDA mA vi,dhadi~nga
13826,shibashaMkara prA vi,dhadi~nga
13827,kAlikA prA vi,dhadi~nga
13828,bAlArAnI mA vi,myagdi
13829,shaMkhAdevI mA vi,dhadi~nga
13830,nerA prA vi,parsa
13831,mA pu u mA vi,parsa
13832,nerAprA vi,parsa
13833,mahendra mA vi,parvata
13834,suurya mA vi,parvata
13835,rAShTriya A vi,tanahu.n
13836,jayantI ni mA viA vi,purva navalaparasi
13837,pragatI mA vi,purva navalaparasi
13838,mA vi,da~nga
13839,yuvA vaShai prA vi,parsa
13840,nerAni mA viA vibhaurAtAra parsA,parsa
13841,nerAprA vi,parsa
13842,nabaratna prA vi,parvata
13843,bAgabachChalA mA vi,dhadi~nga
13844,kumArI devI mA vi,dhadi~nga
13845,nepAla loka sevA prA vinavalaparAsI,purva navalaparasi
13846,kumAravartI A vi,purva navalaparasi
13847,durgA A vi,purva navalaparasi
13848,viShNAu udaya prA vi,purva navalaparasi
13849,janaka ni mA viA vi,parvata
13850,lAkurI prA vi,parvata
13851,jhAragAu.N prA vi,tanahu.n
13852,tArA prA vi,tanahu.n
13853,bhume prA vi,parvata
13854,rAma u mA vi,dhanakuta
13855,janajAgRRiti prA vi,purva navalaparasi
13856,shrI bArAhI prA vi,palpa
13857,shahida lakhAnAtha prA vi,palpa
13858,devachulI mA vi,purva navalaparasi
13859,janasahayoga A vi,dailekha
13860,Alama prA vi,palpa
13861,bhairava mA vi,dailekha
13862,raghu mA vi,tanahu.n
13863,setIgaMgA prA vi,tanahu.n
13864,mAlIkA prA vi,parvata
13865,shiddhabAbA prA vi,parvata
13866,kAlikA mA vi,tanahu.n
13867,benImitra prA vi,tanahu.n
13868,ne rA prA vi,parsa
13869,balabhadra A vi,tanahu.n
13870,ThainAdebI prA vi,dailekha
13871,shaMkara prA vi,tanahu.n
13872,aruNAodaya mA vi,tanahu.n
13873,karmadA ni mA viA vi,tanahu.n
13874,nArAyaNa A vi,dailekha
13875,mAlIkA mA vi,dailekha
13876,DA.Nphe prA vi,dailekha
13877,guThI phachyA~Na prA vi,tanahu.n
13878,shrI nArAyaNa nepAla rAShTiya prA vi,dailekha
13879,maShTA A vi,dailekha
13880,battI A vi,dailekha
13881,mA vi,dailekha
13882,nepAla rAShTiya prA vi,dailekha
13883,bhairaba prA vi,dailekha
13884,barAhasthAna prA vi,dailekha
13885,vijayA mA vi,dailekha
13886,nerA mA vi,surkheta
13887,A vi,dailekha
13888,mAIsthAna vidyApiTha mA vi,parsa
13889,shAradA mA vi,gorakha
13890,himAlaya mA vi,dailekha
13891,janatA A vi,dailekha
13892,bhavAnI prA vi,dailekha
13893,dipa shishu prA vi,dailekha
13894,ne rA prA vi,parsa
13895,hAradenAvi mA vi,parsa
13896,sRRijanA prA vi,tanahu.n
13897,janatA mA vi,dailekha
13898,mahAdeva mA vi,dailekha
13899,saMskRRita mA vi,dhadi~nga
13900,jaganAtha prA vi,dailekha
13901,bAlavodha mA vi,kathamadaum
13902,nerAprA vi,rautahata
13903,pRRithvI mA vi,tanahu.n
13904,kanyAdevI mA vi,tanahu.n
13905,purNimA prA vi,tanahu.n
13906,nepAla rAShTiya A vi,parsa
13907,nepAla rAShTriya prA vi,parsa
13908,vitomahato mA vi,parsa
13909,mahAevanI padama mA vi,parsa
13910,mA vi,parsa
13911,prA vi,parsa
13912,shAnti sirjanA prA vi,parsa
13913,bAla kumArI prA vi,makavanapura
13914,nerA prA vi,parsa
13915,nerAprA vi,myagdi
13916,nepAla rAShTriya A vi,parsa
13917,nepAla rAShTriya prA vi,parsa
13918,nerAprA vi,saptari
13919,nerAlakShmaNa sAha chandra jyoti mA vi,parsa
13920,nerA A vi,parsa
13921,mA vi,parsa
13922,rA prA vi,kapilavastu
13923,nepAla rAShTiya mA vi,parsa
13924,prA vi,parsa
13925,nerAprA vi,dhanusha
13926,nerA ni mA viA vi,parsa
13927,pragatishIla milijulI ni mA viA vi,dolakha
13928,prA vi,dolakha
13929,kShatravatI mA vi,dolakha
13930,jirI u mA vi,dolakha
13931,chetpu prA vi,dolakha
13932,bAbA baidhanAtha prA vi,parsa
13933,rAmasurata siMha nerAprA vi,parsa
13934,nepAla rAShTiya mA vi,bara
13935,gharmashAlA prA vi,dolakha
13936,shivAlaya prA vi,dolakha
13937,harisiddhi prA vi,dolakha
13938,mAneDA.NDA mA vi,dolakha
13939,mA vi,dolakha
13940,navajyoti A vi,dolakha
13941,nepAla skAuTa A vi,parsa
13942,prA vi,kabhrepala~nchoka
13943,prA vi,arghakha.nchi
13944,sarasvatI A vi,sindhuli
13945,sakhuvATI nerA prA vi,parsa
13946,prA vi,kalikota
13947,vAlalaharI prA vi,sindhuli
13948,dhApakAlI A vi,sindhuli
13949,shiddha mA vi,sindhuli
13950,jagadambA prA vi,dhanakuta
13951,siladebI prA vi,tanahu.n
13952,sarasvatI prA vi,humla
13953,gurA.Nse prA vi,dhanakuta
13954,paMchakRRiShNa u mA vi,dhanakuta
13955,maMgala mA vi,parsa
13956,nerA prA vi,parsa
13957,ne rA janajAtI prA vi,parsa
13958,nepAla rAShTriya prA vi,parsa
13959,janatA mA vi,sarlahi
13960,bAgeshvarI prA vi,dhadi~nga
13961,nerA prA vi,parsa
13962,nerAsitArAma mahato mA vi,parsa
13963,bAla maMdira A vi,parsa
13964,sukAi sAha mA vi,parsa
13965,kAlikA mA vi,kalikota
13966,sarasvatI ni mA viA vi,kalikota
13967,vishva jyotI A vi,bardiya
13968,kAlIdevI A vi,ramechapa
13969,vilaTa vaukU mA vi,dhanusha
13971,janasevI prA vi,bardiya
13972,nava Adarsha prA vi,mugu
13973,kAlikA mA vi,mugu
13974,kAlikA mA vi,bhaktapura
13975,pa~nchakanyA mA vi,bhaktapura
13976,rAma A vi,bhaktapura
13977,kShetrapAleshvarI mA vi,sindhupalchoka
13978,kamalAdevI A vi,sindhupalchoka
13979,gaumatI mA vi,sindhuli
13980,bhAnu mA vi,arghakha.nchi
13981,virendra mA vi,arghakha.nchi
13982,araniko A vi,arghakha.nchi
13983,vishva u mA vi,makavanapura
13984,gaurA mA vi,arghakha.nchi
13985,lakShmI prA vi,dolpa
13986,chandananAtha A vi,dolpa
13987,lekha nAtha prA vi,dolpa
13988,shitalA prA vi,dolpa
13989,jyoti mA vi,khota~na
13990,sAradA ni mA viA vi,khota~na
13991,siMha devI mA vi,khota~na
13992,chanjyoti prA vi,jajarakota
13993,indradhanuSha ni mA viA vi,jajarakota
13994,rautA prA vi,udayapura
13995,lakShmI mA vi,mora~na
13996,suryAedaya mA vi,salyana
13997,nepAla rAShTriya mA vi,salyana
13998,buddha A vi,salyana
13999,amara shahida gaMgAlAla ni mA viA vi,salyana
14000,sarasvatI prA vi,da~nga
14001,dipa sRRijanA prA vi,salyana
14002,janatA A vi,salyana
14003,mahendra mA vi,salyana
14004,ne rA prA vi,da~nga
14005,virendra prA vi,kathamadaum
14006,khagendra prA vi,salyana
14007,thA~Nadora prA vi,rasuva
14008,kAlikA mA vi,dolpa
14009,kasturI A vi,dolpa
14010,annapUrNa mA vi,dolpa
14011,munAmadana prA vi,dolpa
14012,bhAnubhakta prA vi,dolpa
14013,sayapatrI A vi,dolpa
14014,divyajyoti rA prA vi,chitavana
14015,jaya kAlikA mA vi,bardiya
14016,rasuvA u mA vi,rasuva
14017,jyoti A vi,dolpa
14018,yAchI A vi,dolpa
14019,shubhakAmanA A vi,dolpa
14020,lokila prA vi,rasuva
14021,prA~Nashe prA vi,rasuva
14022,karuma yA~Nga A vi,rasuva
14023,mA vi,mahottari
14024,ne rA prA vi,surkheta
14025,sarasvatI prA vi,surkheta
14026,bAla udaya mA vi,rolpa
14027,sarasvatI mA vi,rolpa
14028,sunnAnI u mA vi,pyuthana
14029,janajyoti mA vi,rolpa
14030,palepa prA vi,rasuva
14031,ni mA viA vi,lamaju~na
14032,shukra ni mA viA vi,rolpa
14033,ne rA prA vi,rolpa
14034,bAla vikAsa mA vi,da~nga
14035,shrI prA vi,salyana
14036,mA vi,dhadi~nga
14037,dudhAdhArI mA vi,kapilavastu
14038,shrI ni mA viA vi,kapilavastu
14039,bAla kalyANa A vi,rolpa
14040,janatA mA vi,kapilavastu
14041,sIrjanasila prA vi,da~nga
14042,bAlashikShA mA vi,rolpa
14043,janatA prA vi,rautahata
14044,subhadra janatA A vi,kapilavastu
14045,raghunAtha prA vi,kapilavastu
14046,siddha prA vi,rolpa
14047,prA vithunikoTa rolpA,rolpa
14048,basundharA prA vi,rolpa
14049,pitArAja A vi,rolpa
14050,prA vi,da~nga
14051,rA ni jyotI prA vi,rolpa
14052,gaMgA prA vi,rolpa
14053,ne rA ni mA viA vi,rolpa
14054,nArAyaNa mA vi,ilama
14055,sarAsvatI ni mA viA vi,tanahu.n
14056,himAlaya prA vi,da~nga
14057,janashramika prA vi,da~nga
14058,dharmAvatI mA vi,gorakha
14059,siMhadevI mA vi,ilama
14060,sarvajyoti mA vi,tanahu.n
14061,jana jAgRRitI mA vi,bara
14062,nepAla rAShTriya mA vi,bara
14063,mahendrodaya mA vi,ilama
14064,mahAmAyA A vi,ilama
14065,sUryodaya mA vi,gorakha
14066,guheyeshvarI vAla shikShA mA vi,kathamadaum
14067,mAIpokharI mA vi,ilama
14068,kRRiShNAshrama mA vi,ilama
14069,bhagavatI siddha A vi,ilama
14070,jana prA vi,ilama
14071,shyAmbala mA vi,ilama
14072,shAradA mA vi,ilama
14073,mAluma A vi,ilama
14074,kAlikA A vi,tanahu.n
14075,indramAlA A vi,okhaladhu~nga
14076,gramonnati ni mA viA vi,okhaladhu~nga
14077,bhimasenasthAna mA vi,okhaladhu~nga
14078,navajIvana ni mA viA vi,okhaladhu~nga
14079,niketana mA vi,okhaladhu~nga
14080,netrodaya ni mA viA vi,bara
14081,nerAmA vi,bara
14082,kamalA mA vi,sindhuli
14083,janajyotI mA vi,da~nga
14084,shivasundara prA vi,tanahu.n
14085,ne rA prA vi,ba.nke
14086,A vi,ba.nke
14087,jyotI ni mA viA vi,ba.nke
14088,janakalyANa mA vi,ba.nke
14089,nepAla rAShTriya pashupati A vi,bardiya
14090,surya prA vi,tanahu.n
14091,barAha kAlikA mA vi,dhadi~nga
14092,vishva rAShTiya mA vi,kathamadaum
14093,sAtathara A vi,dhadi~nga
14094,j~nAnapUNrAodaya prA vi,ba.nke
14095,siMhadevI mA vi,ilama
14096,mahendra mA vi,achama
14097,nepAla rAShTriya kRRiShNA prA vi,ba.nke
14098,mahAdeva prA vi,da~nga
14099,bhAnubhakta prA vi,rolpa
14100,janajyotI A vi,da~nga
14101,rAtrI prA vi,da~nga
14102,prA vi,rukuma purva
14103,jayanArAyaNa Adarsha mA vi,ka~nchanapura
14104,sirija~Na u mA vi,ka~nchanapura
14105,umAkuNDa prA vi,ramechapa
14106,nepAla rAShTriya A vi,bara
14107,nepAla rAShTriya mA vi,bara
14108,durgA u mA vi,ka~nchanapura
14109,prA vi,rukuma purva
14110,dIpendra mA vi,da~nga
14111,prA vi,rukuma purva
14112,prA vi,rukuma purva
14113,sarasvatI A vi,rukuma pashchima
14114,jalasiMha mA vi,ka~nchanapura
14115,jAgRRitI A vi,ka~nchanapura
14116,prA vi,rukuma purva
14117,prA vi,rukuma purva
14118,janatA A vi,rukuma pashchima
14119,kRRiShNa mA vi,ka~nchanapura
14120,jyAmire prA vi,achama
14121,sAratApa mA vi,ka~nchanapura
14122,sihakAlI prA vi,achama
14123,siMhakAlI A vi,ka~nchanapura
14124,mA vi,dhanusha
14125,A vi,sindhuli
14126,bhAnu ni mA viA vi,sindhuli
14127,mA vi,sindhuli
14128,rAShTiya mA vi,dhanusha
14129,pragatI prA vi,bara
14130,neerA ni mA viA vi,parsa
14131,nepAla rAShTiraya ni mA viA vi,bara
14132,gaDhimAri mahendra mA vi,bara
14133,nepAla rAShTriya mA vi,bara
14134,nepAla rAShTriya mA vi,bara
14135,satyashvara shivashaktI A vi,bara
14136,ne rA prA vi,bara
14137,nepAla rAShTriya A vi,bara
14138,shivagaMgA A vi,ka~nchanapura
14139,rAtrI ni mA viA vi,da~nga
14140,rAnITAra mA vi,rautahata
14141,dhuraviShe pa~nchamI mA vi,achama
14142,tharpu mA vi,achama
14143,grA~Na prA vi,rasuva
14144,pimalaTAra mA vi,nuvakota
14145,suryodaya A vi,da~nga
14146,indravatI u mA vi,ka~nchanapura
14147,durgA mA vi,ilama
14148,A vi,da~nga
14149,ni mA viA vi,da~nga
14150,prA vi,da~nga
14151,durgA mA vi,ka~nchanapura
14152,sunapakuvA mA vi,mora~na
14153,shAnti A vi,samkhuvasabha
14154,rAma ni mA viA vi,kapilavastu
14155,aruNodaya mA vi,samkhuvasabha
14156,bhagavatI mA vi,ka~nchanapura
14157,prA vi,kapilavastu
14158,jAlapA mA vi,samkhuvasabha
14159,sagaramAthA mA vi,samkhuvasabha
14160,gupteshvara prA vi,samkhuvasabha
14161,khuDA.NdevI prA vi,samkhuvasabha
14162,janakalyANa A vi,samkhuvasabha
14163,prA vi,kapilavastu
14164,shrI mahendra prA vi,kapilavastu
14165,khAndru~Nga mA vi,ilama
14166,sarasvatI prA vi,kapilavastu
14167,jIvana jyoti mA vi,samkhuvasabha
14168,prA vi,kapilavastu
14169,sagaramAthA mA vi,samkhuvasabha
14170,didi~Nga A vi,samkhuvasabha
14171,bhagavatI ni mA viA vi,samkhuvasabha
14172,khapTuvA mA vi,samkhuvasabha
14173,dudha pokharI prA vi,samkhuvasabha
14174,janatA ni mA viA vi,ka~nchanapura
14175,khAlDe ni mA viA vi,achama
14176,lAlI gurAsa prA vi,achama
14177,sRRijanA prA vi,ka~nchanapura
14178,siddha sarasvatI mA vi,ka~nchanapura
14180,A vi,samkhuvasabha
14181,kAlikA prA vi,samkhuvasabha
14182,AItavAre ni mA viA vi,samkhuvasabha
14183,yashodharA mA vi,kapilavastu
14184,bhimasena mA vi,rolpa
14185,bAlamiterI mA vi,da~nga
14186,vAnA u mA vi,samkhuvasabha
14187,bhagavatI mA vi,mora~na
14188,nepAla rAShTriya A vi,kapilavastu
14189,bhagiratha mA vi,mora~na
14190,tauleshvara mA vi,kapilavastu
14191,guphApokharI prA vi,samkhuvasabha
14192,jvAlAmukhI A vi,samkhuvasabha
14193,annapUrNA A vi,samkhuvasabha
14194,bhRRikuTI A vi,samkhuvasabha
14195,bAlabAlikA A vi,samkhuvasabha
14196,kailAsha prA vi,samkhuvasabha
14197,sunagAbhA prA vi,samkhuvasabha
14198,pa~nchakanyana A vi,samkhuvasabha
14199,aruNodaya A vi,samkhuvasabha
14200,siMheshvarI ni mA viA vi,samkhuvasabha
14201,sihaMshvarI prA vi,samkhuvasabha
14202,shAradA mA vi,samkhuvasabha
14203,sarasvatI A vi,samkhuvasabha
14204,pacha.NkanyA prA vi,samkhuvasabha
14205,dharmadevI A vi,samkhuvasabha
14206,gaganachumvI prA vi,samkhuvasabha
14207,prakAshvarI prA vi,samkhuvasabha
14208,jibanajyotI ni mA viA vi,samkhuvasabha
14209,kaTu~nje prA vi,samkhuvasabha
14210,sarasvatI A vi,samkhuvasabha
14211,pa~nchakanyA A vi,samkhuvasabha
14212,sakhuMvA prA vi,samkhuvasabha
14213,shrI paMchajyoti prA vi,samkhuvasabha
14214,ekuvA A vi,samkhuvasabha
14215,sArvajanika mA vi,tehrathuma
14216,bAla vikAsa A vi,samkhuvasabha
14217,sarasvatI mA vi,samkhuvasabha
14218,sarasvatI mA vi,samkhuvasabha
14219,sarasvatI mA vi,samkhuvasabha
14220,Adarsha mA vi,samkhuvasabha
14221,sihaMdevI prA vi,samkhuvasabha
14222,mahAdevI prA vi,samkhuvasabha
14223,sarasvatI mA vi,samkhuvasabha
14224,nAgeshvarI prA vi,samkhuvasabha
14225,dasharatha prA vi,samkhuvasabha
14226,sihaM bhagavatI prA vi,samkhuvasabha
14227,setIkanyA A vi,samkhuvasabha
14228,siMheshvarI prA vi,samkhuvasabha
14229,gagAMlAla prA vi,samkhuvasabha
14230,tIna jure prA vi,samkhuvasabha
14231,pa~nchakanyA A vi,samkhuvasabha
14232,chandrajyoti A vi,samkhuvasabha
14233,siheshvarI mA vi,samkhuvasabha
14234,dipajyotI A vi,samkhuvasabha
14235,prakAsheshvara A vi,samkhuvasabha
14236,bAlasudhA A vi,samkhuvasabha
14237,chAmuNDe mA vi,samkhuvasabha
14238,sUryodaya nerA prA vi,rolpa
14239,siMheshvarI ni mA viA vi,samkhuvasabha
14240,shrI maMgalAdevI ni mA viA vi,samkhuvasabha
14241,shAntibhagavati mA vi,khota~na
14242,silichu~Na prA vi,samkhuvasabha
14243,hima mA vi,samkhuvasabha
14244,rAmeshvara mA vi,samkhuvasabha
14245,janajyotI mA vi,samkhuvasabha
14246,shikShA vikAsa mA vi,mora~na
14247,TADI ni mA viA vi,mora~na
14248,janavikAsa prA vi,samkhuvasabha
14249,siddakAlI prA vi,samkhuvasabha
14250,A vi,samkhuvasabha
14251,sarasvatI prA vi,mora~na
14252,sishukalyANA prA vi,samkhuvasabha
14253,savApokharI prA vi,samkhuvasabha
14254,jAlapA devI A vi,samkhuvasabha
14255,hima ni mA viA vi,samkhuvasabha
14256,pa~nchakanyA ni mA viA vi,samkhuvasabha
14257,sAjIlAla mA vi,mora~na
14258,nArAyaNa mA vi,mora~na
14259,siMheshvarI A vi,samkhuvasabha
14260,vANIvikAsa mA vi,kalikota
14261,pArvatI mA vi,mora~na
14262,siMhavAhinI u mA vi,mora~na
14263,sAgmA mA vi,mora~na
14264,shAntikShetra prA vi,samkhuvasabha
14265,mA vi,mora~na
14266,jAte mA vi,mora~na
14267,mArgeshvarI A vi,samkhuvasabha
14268,dharmadevI ni mA viA vi,samkhuvasabha
14269,sArvajanika A vi,mora~na
14270,ni mA viA vi,mora~na
14271,ddhArikA shrIlAla sAtani yAdava mA vi,saptari
14272,guhAddashA ni mA viA vi,samkhuvasabha
14273,himAla darshana A vi,samkhuvasabha
14274,guvAChesA A vi,samkhuvasabha
14275,vinoda prA vi,samkhuvasabha
14276,bAlakanyA A vi,samkhuvasabha
14277,himAlaya prA vi,nuvakota
14278,mahendrajyotI mA vi,samkhuvasabha
14279,bhagata mA vi,samkhuvasabha
14280,amaralakShmI prA vi,mora~na
14281,prabhAta mA vi,samkhuvasabha
14282,himAlaya mA vi,samkhuvasabha
14283,vikAsha prA vi,samkhuvasabha
14284,jambAvatI mA vi,samkhuvasabha
14285,manakAmanA ratna amvikA mA vi,samkhuvasabha
14286,himAlasidda prA vi,samkhuvasabha
14287,kAlikA A vi,samkhuvasabha
14288,bakAgeshvarI prA vi,samkhuvasabha
14289,vAgIshvarI mA vi,samkhuvasabha
14290,kasenI mA vi,mora~na
14291,mA vi,mora~na
14292,jalakalyaNAA prA vi,samkhuvasabha
14293,bAlavikAsa A vi,samkhuvasabha
14294,himagagAM A vi,samkhuvasabha
14295,buddha A vi,samkhuvasabha
14296,mahAdeva prA vi,samkhuvasabha
14297,bAlakalyANa A vi,samkhuvasabha
14298,mahendra mA vi,samkhuvasabha
14299,potarI bha~najyA prA vi,samkhuvasabha
14300,vAlavikAsa A vi,samkhuvasabha
14301,popTI bha~njA~Na A vi,samkhuvasabha
14302,kRRiShNa ni mA viA vi,samkhuvasabha
14303,Ardasha prA vi,samkhuvasabha
14304,gaMgAlAla prA vi,samkhuvasabha
14305,nepAla rAShTiraya prA vi,samkhuvasabha
14306,shiva shata.ai prA vi,samkhuvasabha
14307,durgaishvarI ni mA viA vi,samkhuvasabha
14308,shiva prA vi,samkhuvasabha
14309,Adarsha mA vi,sunasari
14310,rAShTriya janatA mA vi,mahottari
14311,bAla vikAsa prA vi,bara
14312,siMheshvarI mA vi,samkhuvasabha
14313,shAradA ni mA viA vi,samkhuvasabha
14314,bhemA vi,mahottari
14315,nepAla rAShTiya prA vi,mahottari
14316,mA vi,mahottari
14317,sarasvatI prA vi,samkhuvasabha
14318,sarasvatI A vi,samkhuvasabha
14319,janatA mA vi,mahottari
14320,rAShTriya prastAvita A vi,mahottari
14321,shAradA mA vi,samkhuvasabha
14322,rA prA vi,mahottari
14323,mA vi,mahottari
14324,mA vi,mahottari
14325,mA vi,mahottari
14326,janahita prA vi,bhojapura
14327,deurAlI mA vi,mahottari
14328,sahida vishAla kumAra mAlagadisa A vi,mahottari
14329,nepAla rAShTriya nArAyaNI mA vi,mahottari
14330,rA prA vi,mahottari
14331,shaMkara ni mA viA vi,saptari
14332,bhAnu prA vi,khota~na
14333,lakShmI mA vi,pyuthana
14334,bAlajyotI prA vi,pyuthana
14335,rA prA vi,saptari
14336,prA vi,mahottari
14337,prA vi,mahottari
14338,virendrodaya uchcha ni mA viA vi,solukhumbu
14339,dalita janatA A vi,saptari
14340,ni mA viA vi,mahottari
14341,shrI rAjadevI ThAko devI jogendra bhagata mA vi,saptari
14342,nepAla rAShTiya prA vi,mahottari
14343,yuvAvarSha A vi,darchula
14344,vishveshvara A vi,darchula
14345,nepAla rAShTriya A vi,mahottari
14346,lakShmI nArAyaNa janatA u mA vi,mahottari
14347,yoga kumAra mA vi,mahottari
14348,nepAla rAShTiya prA vi,kalikota
14349,ni mA viA vi,mahottari
14350,bAgeshvarI prA vi,pyuthana
14351,rA ni mA viA vi,saptari
14352,bhuvaneshvarI u mA vi,pyuthana
14353,phulchokI A vi,lalitapura
14354,shiba mA vi,pyuthana
14355,bAla mA vi,pyuthana
14356,rAtrI prA vi,da~nga
14357,janaprIya prA vi,pyuthana
14358,shAradA prA vi,pyuthana
14359,masIlAla janatA mA vi,saptari
14360,padmodaya mA vi,pyuthana
14361,dharmAvatI mA vi,pyuthana
14362,shrI prA vi,rolpa
14363,umA maheshvarI mA vi,pyuthana
14364,sarasvatI mA vi,pyuthana
14365,kAlikA prA vi,pyuthana
14366,deurAlI A vi,siraha
14367,prA vi,khota~na
14368,bAlakanyA prA vi,khota~na
14369,rAShTriya A vi,saptari
14370,rAShTriya A vi,siraha
14371,indra lakShmI nA siMha rAjaputa A vi,saptari
14372,janatA mA vi,mahottari
14373,janatA A vi,siraha
14374,puna sthApita prA vi,khota~na
14375,badrInAtha A vi,sunasari
14376,chammAvatI mA vi,khota~na
14377,shukrarAja A vi,jhapa
14378,mA vi,saptari
14379,prA vi,da~nga
14380,prA vi,da~nga
14381,pragatIshIla mA vi,dhanusha
14382,rAtrI prA vi,da~nga
14383,prA vi,da~nga
14384,rAtrI prA vi,da~nga
14385,janatA ni mA viA vi,saptari
14386,janatA rAShTiya prA vi,saptari
14387,bajara~NgI A vi,saptari
14388,shiMhavAvinI ni mA viA vi,jhapa
14389,rAShTriya A vi,saptari
14390,jAgajau mA vi,sarlahi
14391,prA vi,ilama
14392,janatA A vi,saptari
14393,bhusa harniyA rA prA vi,udayapura
14394,janatA rAShTiya prA vi,saptari
14395,palaTa rA prA vi,saptari
14396,majau mA vi,saptari
14397,jAlapA mA vi,khota~na
14398,navodaya rAShTriya prA vi,saptari
14399,janachetanA mA vi,saptari
14400,jhu.NDA A vi,doti
14401,koshI prA vibhAradaha saptarI,saptari
14402,vIpI rAShTriya prA vi,saptari
14403,kesharI rA prA vibhAradaha saptarI,saptari
14404,rAjendra devakI mA vi,saptari
14405,lAlI gurA.Nsa prA vi,ilama
14406,ne rA prA vi,ka~nchanapura
14407,rA tu jo ja mA vi,saptari
14408,jyotI mA vi,dhadi~nga
14409,madarsA islAmiyA prA vi,parsa
14410,sItApAilA mA vi,kathamadaum
14411,gaNoshakuNDa mA vi,dhadi~nga
14412,jiyAlAla rAShTriya A vi,saptari
14413,rAShTriya ni mA viA vi,saptari
14414,nira~njanA mA vi,dhadi~nga
14415,sItArAma mA vi,kathamadaum
14416,janatA rAmeshvara memAeriyala mA vi,saptari
14417,siddheshvara u mA vi,dhadi~nga
14418,janatA shaMkara mA vi,saptari
14419,janatA mA vi,saptari
14420,janatA mA vi,saptari
14421,janakalyANa A vi,da~nga
14422,prA vi,dhadi~nga
14423,ja mA vi,saptari
14424,rAShTriya prA vi,saptari
14425,rAShTriya prA vi,saptari
14426,sundara A vi,dhadi~nga
14427,bRRicheta prA vi,dhadi~nga
14428,melamilApa kaMkAlI A vi,dhadi~nga
14429,dalita rA prA vi,saptari
14430,shivAlaya ni mA viA vi,dhadi~nga
14431,mAtRRi sahayoga A vi,chitavana
14432,sitalAdevI A vi,dhadi~nga
14433,mindukA mA vi,dhadi~nga
14434,rA ni mA viA vi,saptari
14435,siMha vAhinI prA vi,dhanakuta
14436,kRRiShNa mA vi,salyana
14438,mA vi,da~nga
14439,bAsakharka prA vi,dhadi~nga
14440,rA prA vi,chitavana
14441,jaladalebI prA vi,dhadi~nga
14442,rAShTriya A vi,chitavana
14443,mahendra bArAhI mA vi,dhadi~nga
14444,mahAdevasthAna mA vi,dhadi~nga
14445,kanyA devI A vi,dhadi~nga
14446,nilakaNTha mA vi,dhadi~nga
14447,jasaMmA vi,da~nga
14448,kebalapura prA vi,dhadi~nga
14449,kevalapura harihara bhojakumArI mA vi,dhadi~nga
14450,sarasvatI mA vi,sarlahi
14451,bajravArAhI mA vi,makavanapura
14452,bhimodaya ni mA viA vi,dhadi~nga
14453,bhimodaya mA vi,dhadi~nga
