ma vi hakpara,0,19,ma vi hakpara,,siraha napa
ma vi haripur nigahpur,0,20,ma vi haripur nigahpur,,dhanusadham napa
ma vi padariya tharutol,0,19,ma vi padariya tharutol,,lahan napa
ma vi ramaul makhanaha manpur,0,19,ma vi ramaul makhanaha manpur,ma vi ramaul makhanaha,siraha napa
ma vi tedhamod,0,20,,,kamala napa
ma vi jamuniya hathiyahi,0,17,avi jamuniya,,katahariya napa
maa bhagawati globle b s,0,19,,,bhagawanpur rural napa
maa bhagawati ja  bode barsain saptari,2,21,maha bhagawati ja pravi,,bodebarsain napa
maa bhagwati english ma vi,0,21,maa bhagwati english academy,ma bhagawati english academy,rupani rural napa
maa durga ebs,0,16,,,aadarsha kotwal rural napa
maa ebs,0,21,,,agnisair krishnasawaran rural napa
maa janaki ebs saptari,2,21,,,khadak napa
maa jyoti ebs,0,20,,,hansapur napa
maa laxmi ebs,0,20,,,sahidnagar napa
maa rajdevi educational academy,0,19,,,lahan napa
maa rajdevi model ebs,0,20,,,sabaila napa
maa serawali public academy,0,21,,,balan bihul rural napa
maa sharde,2,17,,,rajdevi napa
maadarsa islamiya tahphizul kuran,0,16,,,pheta rural napa
madaesa razviya ishlahul musalemin ragunathpur,0,20,madaesa ishlahul musalemin ragunathpur,,sabaila napa
madan aashrit  sabaila,1,20,,,sabaila napa
madan a viidyalay mohanpur harkatti,0,21,madan aa vi mohanpur saptari,madan nimavi,shambhunath napa
madan bhandari smriti ma vi sarraeambas,0,19,madan bhandari memorial ma vi sarraeambas,madan bhandari memorial nimavi sarraeambas,dhangadhimai napa
madarasa al hanfiya,0,20,,,bideha napa
madarasa shmsul olum,0,20,,,sabaila napa
madarasa ahmadiya salfiya,0,20,,,kamala napa
madarasa ajim gulten almadniya,0,20,,,janakpurdham sub napa city
madarasa alfalah,0,20,,,janakpurdham sub napa city
madarasa darul ulum nurul kuran,0,21,madarasa darul ulum nurul kuran daulatpur balthi,madrassa pakari balthi,mahadeva rural napa
madarasa darut tohid bhokraha arnama,0,19,madarsa darut touhid bhokraha arnama,,kalyanpur napa
madarasa faijane ala hajarat,0,18,madarsa faijane aala hajrat balganga,madarsha faijane aala hajrat balganga harion,harion napa
madarasa farukiya barkatiya,0,20,,,hansapur napa
madarasa gausiya madinatul olum,0,20,,,hansapur napa
madarasa gulsane madina and masjid nuri nepali,0,20,,,ganeshman charnath napa
madarasa gulshane madina,0,20,,,janaknandini rural napa
madarasa isalamiya kasimool ulum,0,17,,,gujara napa
madarasa islamiya,0,20,,,kamala napa
madarasa islamiya barkatiya narahiya,0,20,,,hansapur napa
madarasa islamiya sonigama,0,20,madarasa islamiya,,hansapur napa
madarasa kanjul ulum,0,17,madrassa kanjul ulum,,dewahi gonahi napa
madarasa khadijatul kubra lilbanat,0,20,,,sabaila napa
madarasa markajul islami,0,20,,,sabaila napa
madarasa mohammadiya al hanfiya,0,20,,,bideha napa
madarasa najmul hoda,0,20,,,sabaila napa
madarasa nuriya merajul olum,0,18,madarsha nuriya merajul olum,madarsha nuriya merajun olum,bagmati napa
madarasa qadariyah azeeze millat chhaghariya,0,20,,,ganeshman charnath napa
madarasa rajaye mustafa,0,20,,,janakpurdham sub napa city
madarasa rajaye mustafa,0,20,,,bideha napa
madarasa rajbiya faije aam,0,20,,,bideha napa
madarasa shamsul hoda,0,20,,,sabaila napa
madarasa suffah al islami,0,20,,,janakpurdham sub napa city
madarasa talimul islam,0,20,,,janakpurdham sub napa city
madarasha asarapiya gariba nawaj musalaman tol,0,18,,,haripur napa
madarasha esalamiya hedhaytula musalemin,0,18,,,chakraghatta rural napa
madarasha esalamiya shano palsi,0,18,,,malangwa napa
madarasha faijane raja lalbandi,0,18,,,lalbandi napa
madarasha faijul islamiya thalhi,0,21,,,bishnupur rural napa
madarasha gaushiya birta bajar babarganj,0,18,,,chandranagar rural napa
madarasha gaushula wara palsi,0,18,,,malangwa napa
madarasha gulshane bagadadh parsha,0,18,,,parsa rural napa
madarasha hafije millata basawariya,0,18,,,barahathawa napa
madarasha ishalamiya haripur,0,18,,,haripur napa
madarasha jamiya shahidiya kaushre eshlam,0,18,,,malangwa napa
madarasha jilaniya,0,18,madarasha jilaniya ma vi malangwa,,malangwa napa
madarasha kadariya gulsane esalamiya sagrampur,0,18,,,parsa rural napa
madarasha manjare islamia pidari,0,18,madarasha manjare eashalama pidari,,haripur napa
madarasha nuriya faijane raja,0,18,,,brahmapuri rural napa
madarasha nuriya rajae musatafa,0,18,,,barahathawa napa
madarasha rijabiya narayanpur,0,18,,,parsa rural napa
madarassa amjadiya noorul uloom,0,18,,,godaita napa
madarassa faijul olum,0,22,,,balwa napa
madarassa islamia rijbiya,0,18,,,godaita napa
madarsa jamiya garib nawaj yagybhumi kisanpur,0,20,,,dhanusadham napa
madarsa abubakar,0,19,madrassa abubakar,,dhangadhimai napa
madarsa ahale sunnat kadariya,0,19,,,lahan napa
madarsa ahale sunnat nurool islam siddiki itatar,0,19,madarsa ahale sunnat nurool islam siddiki,,aurahi rural napa
madarsa ahale sunnat rajae mustafa taraptti,0,20,,,mithila bihari napa
madarsa ahale sunnat tajdare madina golbazar,0,19,madarsa ahale sunnat tajdare madina golbazar,,golbazar napa
madarsa ahmadiya salfiya godar,0,20,,,ganeshman charnath napa
madarsa al arabiya sonigama,0,20,,,hansapur napa
madarsa al faruk academy,0,20,,,janakpurdham sub napa city
madarsa al jameyatus salfiya,0,20,,,janakpurdham sub napa city
madarsa al mahadul ilmi,0,20,,,sabaila napa
madarsa al kausar educational foundation,0,20,,,ganeshman charnath napa
madarsa ala hazrat,0,18,madrassa ala hajarat parsa,,parsa rural napa
madarsa aljamia tul rahmania asalfiya,0,15,aljamia tul rahmania,,birgunj napa city
madarsa alkitab bal sunnah kishanpur,0,20,,,dhanusadham napa
madarsa anber mustafa,0,22,madrassa anber mustafa,,balwa napa
madarsa anwarul olum al salfia,0,20,,,ganeshman charnath napa
madarsa anwarul ulum,0,19,madarsa anwarul olum,,dhangadhimai napa
madarsa arabiya anul islam viswa,0,16,madrsa arbiya anual islam viswa,,subarna rural napa
madarsa arabiya tajwidul kuran,0,16,,,simroungadh napa
madarsa arbiya faijul olum,0,20,,,janaknandini rural napa
madarsa ataye mustapha,0,19,,,kalyanpur napa
madarsa ataye rasul,0,18,,,balara napa
madarsa attaye mustafa,0,22,madarsha attye mustapur,,balwa napa
madarsa attaye mustafa,0,22,,,balwa napa
madarsa azhari,0,18,madarasha ajahari salempur,,kabilasi napa
madarsa baitul olum,0,22,,,gaushala napa
madarsa bakate madina,0,22,,,bardibas napa
madarsa barkate madina,0,22,,,balwa napa
madarsa barkate madina lochana,0,22,,,jaleshwar napa
madarsa barkatiya jaishiya,0,22,,,gaushala napa
madarsa belal nuri,0,22,,,balwa napa
madarsa darul kerat garib nabaj,0,22,darul kerat garib nabaj pravi,,jaleshwar napa
madarsa darul oloom rijabiya nooriya garib nabaj,0,19,,,siraha napa
madarsa darul olum ahamadiya dhanusha govindpur,0,20,,,dhanusadham napa
madarsa darul olum ataye mustafa bela janakpurdham,0,20,madarsa darul olum ataye mustafa,,janakpurdham sub napa city
madarsa darul olum faijane raja harine,0,20,,,kamala napa
madarsa darul olum farukiya,0,22,,,jaleshwar napa
madarsa darul quran,0,19,,,dhangadhimai napa
madarsa darul tohit al salfiya pra khe mahuwa,0,20,,,janaknandini rural napa
madarsa darul uloom ghausia imdadul ghurba,0,22,madarsa gaushiya imdajul guruwa,,gaushala napa
madarsa darul uloom hanfiya asharafiya,0,19,,,lahan napa
madarsa darul uloom qasmi barkati lagdi gadiyani,0,19,,,siraha napa
madarsa darus salam al salfia,0,20,,,ganeshman charnath napa
madarsa darussalam al salfiya yadukuha,0,20,,,sahidnagar napa
madarsa darut talim lil banat ishlampur,0,20,,,bideha napa
madarsa darut tauhid alsalfiya,0,19,,,kalyanpur napa
madarsa faijane gadali shah,0,22,,,balwa napa
madarsa faijane madina dhabouli,0,20,,,sahidnagar napa
madarsa faijane mustafa,0,20,madarsa faijane mustafa,,janakpurdham sub napa city
madarsa faijane mustafa belahi,0,20,,,hansapur napa
madarsa faijane raj baghachura,0,20,,,hansapur napa
madarsa faijane reja,0,22,,,bhangaha napa
madarsa faijane reja ramdaiya bhawadi,0,20,madarsa faijane reja ramdaiya,madrsafaijane reja,kshireshwarnath napa
madarsa faijul uloom,0,19,,,sukhipur napa
madarsa faizan e ghaus e aazam,0,18,,,malangwa napa
madarsa faizane raza,0,22,,,bhangaha napa
madarsa faizul islami dayami,0,20,,,janakpurdham sub napa city
madarsa faizul uloom al salfia madar,0,19,madrassa faijul uloom al salphiya,,siraha napa
madarsa falahul moslamin,0,19,,,siraha napa
madarsa fatema all jahara lil banat,0,20,,,dhanauji rural napa
madarsa firdaus lilbanat,0,20,,,sabaila napa
madarsa garib nawaj sikyaha,0,20,,,dhanusadham napa
madarsa garib nawaj sinurjoda,0,20,,,laxminiya rural napa
madarsa garib nawaj sugamadukarhi,0,20,,,hansapur napa
madarsa gaushiya hasamturja,0,22,,,jaleshwar napa
madarsa gaushiya rijbiya,0,22,madrassa gaushiya rijbiya,,balwa napa
madarsa gausia garib nabaj,0,22,,,jaleshwar napa
madarsa gausiya rijwaniya darul olum,0,22,madrassa gausiya rijiwiya darul,,ekdara rural napa
madarsa gausiya faijul oloom,0,19,,,lahan napa
madarsa gausiya nuriya kisanpur bhagawanpur,0,20,,,dhanusadham napa
madarsa gausiya rajaul olum,0,18,,,brahmapuri rural napa
madarsa gausiya rajaul olum thera,0,20,,,mithila bihari napa
madarsa gausiya samsul oloom,0,19,,,kalyanpur napa
madarsa gausul bara umaprampur nausay bhigha,0,20,,,dhanusadham napa
madarsa ghausia madinatul ilm,0,18,madarsa ghausiya madinatul ilm,madrasa gausiya madinatul ilm,kabilasi napa
madarsa guljale madina itaharwa,0,20,,,bideha napa
madarsa gulsane barkati belhi,0,20,,,hansapur napa
madarsa gulsane madina lahan,0,19,,,lahan napa
madarsa gulsane madina sarshwar,0,19,,,siraha napa
madarsa gulsane reja,0,20,,,bideha napa
madarsa gulsane reja dubarkot hathaletaba,0,20,,,kamala napa
madarsa gulsane reja faijile bareli gopalpur,0,20,madarsa gulsane reja faijane bareli gopalpur,,kshireshwarnath napa
madarsa gulsane reja sugamadhukarhii,0,20,,,hansapur napa
madarsa gulsane taiba,0,20,,,bateswor rural napa
madarsa gulsane taiba raza chakkar,0,20,,,aurahi rural napa
madarsa gulshane madina,0,22,madrassa gulshan marina,,mahottari rural napa
madarsa gulshaneraja,0,19,,,kalyanpur napa
madarsa habibiya razviya,0,20,,,janakpurdham sub napa city
madarsa hafiya gausiya mahuliya,0,20,madarsa hafiya gausiya,,sahidnagar napa
madarsa hanafiya gulsane jhitakahiya madina,0,20,,,aurahi rural napa
madarsa hanafiya islamiya,0,20,,,sabaila napa
madarsa hanaphiya jiyawool islam parsa devadh,0,22,,,samsi rural napa
madarsa hanfisa prabi,0,22,madrassa hanfi shah,,ekdara rural napa
madarsa hanfiya ahalesunnat gulshane madina,0,19,,,bariyarpatti rural napa
madarsa hanfiya barkatiya,0,19,,,lahan napa
madarsa hanfiya faijur rasul,0,19,,,kalyanpur napa
madarsa hanfiya garib nawaj basahiya,0,20,,,janakpurdham sub napa city
madarsa hanfiya gausiya barkatiya,0,20,,,sahidnagar napa
madarsa hashmatiya,1,22,madrassa hashmatiya,,jaleshwar napa
madarsa hedaytul muslemin mithileshwar mauwahi,0,20,,,mithila bihari napa
madarsa husainaya darul olum simardahi,0,22,,,matihani napa
madarsa husainia islamia arabia magarabi mohalla,0,19,madarsa husainiya islamiya arabia,,arnama rural napa
madarsa isalamiya  kaudena,2,18,madarsa isalamiya kaudena,,kaudena rural napa
madarsa isalamiya millatuolum,0,20,,,nagarain napa
madarsa ishalamiya faijane raja sabaila,0,20,,,sabaila napa
madarsa ishlamiya sagira ahsanulbnat,0,17,,,ishanath napa
madarsa ishlhu muslemin pra khe mahuwa,0,20,,,janaknandini rural napa
madarsa islabul muslamin al salphiya,0,19,,,kalyanpur napa
madarsa islahul muslemeen,0,20,,,janaknandini rural napa
madarsa islahul muslemeen as salfiah chhaghariya,0,20,madarasa islahul muslemeen as salfiah chhaghariya,,ganeshman charnath napa
madarsa islahul muslemin alsalfiya,0,19,madarsa islahul muslemin alsalphiya,,kalyanpur napa
madarsa islamiya,0,21,madarsa islamiya haripur,,surunga napa
madarsa islamiya talimul kuran tedha,0,15,madrassa isalamiya talimul kuran tedha,madrassa isalamiya tedha,birgunj napa city
madarsa islamiya arbiya baliya,0,21,,,mahadeva rural napa
madarsa islamiya bajame reja chalki bijalpura,0,22,,,bardibas napa
madarsa islamiya darul uloom mahanaur,0,19,,,arnama rural napa
madarsa islamiya devapur chaurahiya,0,16,,,subarna rural napa
madarsa islamiya faijunnabi,0,20,,,dhanusadham napa
madarsa islamiya gausool uloom gamhariya,0,19,,,bhagawanpur rural napa
madarsa islamiya gulsane madina nauwakhor,0,20,,,hansapur napa
madarsa islamiya miswahul ulum,0,19,madrassa islamiya misbahul uloom,,naraha rural napa
madarsa islamiya pokharbhinda,0,19,,,laxmipur patari rural napa
madarsa islamiya,2,21,,,kanchanroop napa
madarsa islamiya salfiya,0,21,,,bodebarsain napa
madarsa ismailiya barkatiya,0,19,,,lahan napa
madarsa jamia islahia,0,21,,,shambhunath napa
madarsa jamia tul barkat bardaha,0,22,,,matihani napa
madarsa jamiya banatul muslemin,0,20,,,janakpurdham sub napa city
madarsa jamiya kadariya anbarul olum,0,20,madrassa anbarul alum pravi,,kshireshwarnath napa
madarsa jamiya talimul kuran laxminiya,0,17,madarsa jamiya talimul kuran,,ishanath napa
madarsa kadariya gulsan reja,0,20,,,janakpurdham sub napa city
madarsa kadariya rauzatul eslam,0,22,madrassa kadariya raijtul eshlam,,balwa napa
madarsa khadijul kubra,0,17,,,rajpur napa
madarsa madinatool oloom,0,19,,,lahan napa
madarsa madintul olum islamiya,0,20,,,sabaila napa
madarsa majhare islam,0,20,,,janakpurdham sub napa city
madarsa merajula ooluma godaita ramban sarlahi,0,18,,,godaita napa
madarsa mohamadia asalphiya madar,0,19,madarsa mohamadia alsalphiya avi madar,,siraha napa
madarsa mohamadiya adle hadis,2,20,,,sabaila napa
madarsa mohamadiya alsalfiya,0,20,madarsa mohamadiya alsalfiya madan,,kamala napa
madarsa mohamadiya salfiya ekrahi mudiba,0,20,madarsa mohamadiya salfiya ekrahi,,bideha napa
madarsa mohammadiya kasimul uloom,0,19,mohammadiya kasimul uloom,,laxmipur patari rural napa
madarsa mohmadiya salfiya khajuri chanha,0,20,,,janaknandini rural napa
madarsa naiemiya mustafa,0,22,,,balwa napa
madarsa nasima lil banat bharatpur,0,20,,,ganeshman charnath napa
madarsa noorul huda,0,20,,,ganeshman charnath napa
madarsa noorul uloom,0,18,madarsha nuriya faijanul olum soknaha,,ishworpur napa
madarsa noorya ziyaul islam,0,18,madrassa nuriya jeyaaul easalamiya,,chandranagar rural napa
madarsa nuri faijul kuran benga,0,20,,,janakpurdham sub napa city
madarsa nuriya barkatiya,0,20,,,hansapur napa
madarsa nuriya falagulmin tarapatti,0,20,,,mithila bihari napa
madarsa nuriya samsul oloom,0,19,,,mirchaiya napa
madarsa nuriyat olum janakpurdham,0,20,,,janakpurdham sub napa city
madarsa nurul hoda safiya,0,20,,,mithila bihari napa
madarsa phaijum ulum,0,16,,,karaiyamai rural napa
madarsa rahamania al salfia govindpur,0,19,madrassa rahamaniya alsalphiya,,golbazar napa
madarsa rajabiya misbahul ba,0,20,,,janakpurdham sub napa city
madarsa rajae mustufa pokharvinda,0,20,,,aurahi rural napa
madarsa rajbiya barkati kuran,0,20,,,mithila bihari napa
madarsa razwiya,0,19,,,kalyanpur napa
madarsa razwiya bag e madina,0,18,madrassa rajbiya bago madina,,chandranagar rural napa
madarsa rejawul tikuliya,0,22,,,balwa napa
madarsa ri fhai re hattisarwa,0,22,,,bhangaha napa
madarsa rijabiya gulshane madina,0,22,,,balwa napa
madarsa rijwiya garib nawaz parta tole harion,0,18,,,harion napa
madarsa sadiya lil banat mahendranagar,0,20,madarsa sadiya lil banat gopalpur,,kshireshwarnath napa
madarsa samrul olum barkati inarwa,0,20,,,sabaila napa
madarsa samsul hoda balabakhar,0,20,madarsa samsudin hoda balabakhar,,sahidnagar napa
madarsa samsul oloom,0,19,,,sukhipur napa
madarsa sarkare taju sariya sirsiya,0,22,,,matihani napa
madarsa shamimul uloom,0,18,madarasha shamimul olum chandranagar mohanpur r,madarasha samimula oluma mohanpur,chandranagar rural napa
madarsa sultanul oloom,0,19,,,siraha napa
madarsa taibun wnat ytama,0,15,,,chhipaharmai rural napa
madarsa tajush sariya bagewa,0,20,,,laxminiya rural napa
madarsa talemul quran,0,19,,,lahan napa
madarsa talim kuran suganikash,0,20,,,hansapur napa
madarsa talimul quran chhatauna,0,17,,,durga bhagawati rural napa
madarsa wasiytul olum dhanushadha sikiyahi,0,20,,,dhanusadham napa
madarsa ziyaul uloom,0,18,madarsa ziyaul uloom malangwa,,malangwa napa
madarsaa faijane madina,0,20,,,kamala napa
madarsas islamiya rijbiya bus stand,0,18,madarsas islamiya rijbiya,,malangwa napa
madarsh amjadiya gulsane raja,0,18,,,godaita napa
madarsha hedayatul muslim,0,18,madarsha rijbiya hedayatul muslim,,balara napa
madarsha nuriya kamrul olum balganga harion,0,18,,,harion napa
madarsha aala hajrat,0,18,,,parsa rural napa
madarsha ahamadiya salphiya,0,20,,,bideha napa
madarsha ainul olum,0,18,,,malangwa napa
madarsha anbarul ulam nageda,0,21,,,bodebarsain napa
madarsha darud tohid,0,20,,,dhanauji rural napa
madarsha faijaneraja parsa,0,18,,,parsa rural napa
madarsha farukiya nausya bigha,0,20,madarsha farukiya nausya bigha,,dhanusadham napa
madarsha garib nawaj,0,18,,,chandranagar rural napa
madarsha garib nawaj aurahi,0,18,,,chakraghatta rural napa
madarsha gaushiya,0,22,madrassa gausiya,,gaushala napa
madarsha gaushiya dhanakaul purba,0,18,,,haripurwa napa
madarsha gausiya anbarul ulum deuri parbaha dhanusha,0,20,,,aurahi rural napa
madarsha gausiya faijane raja,0,18,,,barahathawa napa
madarsha gausul bara balganga,0,18,,,harion napa
madarsha gulsane raja,0,18,,,parsa rural napa
madarsha gulshane madina sapahi,0,20,madarsa nure madina sapahi,,laxminiya rural napa
madarsha hanfiya anbarul olum,0,20,,,janaknandini rural napa
madarsha isalamiya salphiya,0,20,madarsha isalamiya salphiya ragunathapur,,sabaila napa
madarsha isamiya rijbiya,0,18,,,malangwa napa
madarsha ishalamiya aa inarba phulbariya,0,21,,,khadak napa
madarsha islamiya prasotipur,0,15,madrassa islamiya prasotipur,,birgunj napa city
madarsha islamiya sasapur ganeschok harion,0,18,,,harion napa
madarsha kadriya faijan olum,0,20,,,sabaila napa
madarsha kayaja garib nabaj,2,22,,,ramgopalpur napa
madarsha mohamadiya salphiya,0,20,,,bideha napa
madarsha mumtajul uloom,0,21,madarsha mumtajul ulum,,kanchanroop napa
madarsha nuriya manjare islam,0,18,,,brahmapuri rural napa
madarsha rahmaniya gulsane raza chandranagar kisanpur,0,18,madarsha janta rahmaniya,,chandranagar rural napa
madarsha rahmaniya nurul islam,0,18,,,bishnu rural napa
madarsha rajaye habib,0,18,,,chakraghatta rural napa
madarsha rijbiya parsa kaudena,0,18,,,kaudena rural napa
madarsha salahul mushlimin,0,22,madrassa salahul mushlim,,samsi rural napa
madeshi a bidhalay,0,18,madeshi pravi,,kabilasi napa
madhesh advance ebs sukhipur,0,19,,,sukhipur napa
madhesh shahid vijay sahani a viidhayalya,0,19,m s v s nimavi champapur,,lahan napa
madina academy,0,16,,,jeetpursimara sub napa city
madrah kadariya nurul aoulum,0,18,,,kaudena rural napa
madras kulliyatul benatis siddiqa,0,18,madrassa kuliytul wegnatis nidreeka,,kaudena rural napa
madrasa arabia makhzanul uloom salfia,0,19,,,siraha napa
madrasa arabia ziyaul uloom bhiswa,0,16,,,subarna rural napa
madrasa darul quran,0,21,madrassa darul duran,,agnisair krishnasawaran rural napa
madrasa darul uloom ahle sunnat garib nawaz,0,19,,,aurahi rural napa
madrasa faizane mustafa,0,18,madarasha rijabiya faijane musatafa,,brahmapuri rural napa
madrasa gulasane taiwa,0,20,,,kshireshwarnath napa
madrasa gulshane madina suganikas,0,20,,,hansapur napa
madrasa hanafiya rajabiya lahan,0,19,madarsa hanafiya rajabiya lahan,,lahan napa
madrasa islahul moslimin khoksi,0,19,madrassa islahul muslamin khoksi,,bariyarpatti rural napa
madrasa islamiya nasim nagar jeetpur,0,16,madrassa islammiya nasim nagar jeetpur,,jeetpursimara sub napa city
madrasa mazharul uloom al salafiya kharukyahi,0,19,madarsa majaharul uloom al salphiya kharukyahi,,laxmipur patari rural napa
madrasa miftahul uloom shumali mohalla mahanour,0,19,,,arnama rural napa
