school_id,school_1,school_id_B,name,district_id,district_id,Matched_District,root_school_name,School_name_transliterated,School_level,school_levels,School_name,Fuzzy_match_score,Match_Type
136,पोखरी प्रावि इलाम,14762,pokhari basic school,3,3,ilam,pokhari,pokhari,प्रावि,avi,पोखरी,2.5,"District: complete, School level: no match, Root name: complete"
135,संगम मावि अन्पूर्ण गा पा कास्की,443,akala pra v,38,38,kaski,akala,samgama,मावि,pravi,संगम,1.5,"District: complete, School level: no match, Root name: partial"
137,आदर्श मावि सानोठिमी भक्तपुर,131,adarsa basic school,24,6,bhaktapur,adarsa,adarsha,मावि,avi,आदर्श,2.0,"District: no match, School level: no match, Root name: complete"
138,बालमण्डल मावि इलाम न पा इलाम,1257,arunodaya pra v,3,3,ilam,arunodaya,balamandala,मावि,pravi,बालमण्डल,1.5,"District: complete, School level: no match, Root name: partial"
139,श्री कालिका देवी प्रावि आमचोक रातमाटे इलाम,13006,kalika devi basic school,3,3,ilam,kalika devi,shri kalika devi,प्रावि,avi,श्री कालिका देवी,2.5,"District: complete, School level: no match, Root name: complete"
140,सुभद्रा प्रावि फाकफोक इलाम,16975,subhadra basic school,3,3,ilam,subhadra,subhadra,प्रावि,avi,सुभद्रा,2.5,"District: complete, School level: no match, Root name: complete"
142,जनशक्ति प्रावि तनहुँ,41822,jana shakti pra v,46,46,tanahun,jana shakti,janashakti,प्रावि,pravi,जनशक्ति,3.0,"District: complete, School level: complete, Root name: complete"
141,नवीनप्रगती प्रावि इलाम,14082,naba pragati pra v,3,10,ilam,naba pragati,navinapragati,प्रावि,pravi,नवीनप्रगती,2.5,"District: no match, School level: complete, Root name: complete"
144,महेन्द्रोदय आवि इलाम,13721,mahendra basic school,3,3,ilam,mahendra,mahendrodaya,आवि,avi,महेन्द्रोदय,3.0,"District: complete, School level: complete, Root name: complete"
143,लक्ष्मि देवी प्रावि आमचोक इलाम,1112,akash devi pra vi,3,5,ilam,akash devi,lakshmi devi,प्रावि,pravi,लक्ष्मि देवी,2.5,"District: no match, School level: complete, Root name: complete"
145,कालीगण्डकी आवि तनहुँँ,42069,kaligandaki basic school,46,45,tanahun,kaligandaki,kaligandaki,आवि,avi,कालीगण्डकी,2.5,"District: no match, School level: complete, Root name: complete"
146,महादेव आवि देवघाट तनहुँँ,13655,mahadev adharbhut vidhyalaya,46,9,tanahun,mahadev,mahadeva,आवि,avi,महादेव,2.5,"District: no match, School level: complete, Root name: complete"
149,सिद्देश्वरी प्रावि बरबोटे इलाम,16646,siddheshwari basic school,3,3,ilam,siddheshwari,siddeshvari,प्रावि,avi,सिद्देश्वरी,2.5,"District: complete, School level: no match, Root name: complete"
148,सुम्बेक निमावि इलाम,11534,ekata basic school,3,3,ilam,ekata,sumbeka,निमावि,avi,सुम्बेक,1.5,"District: complete, School level: no match, Root name: partial"
150,आदर्श आवि इलाम न पा इलाम,140,adarsha basic school,3,3,ilam,adarsha,adarsha,आवि,avi,आदर्श,3.0,"District: complete, School level: complete, Root name: complete"
151,नारायणी नमूना मावि भरतपुर चितवन,14246,naya namuna basic school,29,3,chitwan,naya namuna,narayani namuna,मावि,avi,नारायणी नमूना,2.0,"District: no match, School level: no match, Root name: complete"
152,जन शिशु कल्याण आवि तनहुँँ,41827,jana shishukalyan basic school,46,46,tanahun,jana shishukalyan,jana shishu kalyana,आवि,avi,जन शिशु कल्याण,3.0,"District: complete, School level: complete, Root name: complete"
153,जनप्रभात मावि काठमाडौं,32742,jana prabhat ma v,23,23,kathmandu,jana prabhat ma vi,janaprabhata,मावि,,जनप्रभात,2.5,"District: complete, School level: no match, Root name: complete"
154,पुवामाई प्रावि इलाम,14896,puwamai pra v,3,3,ilam,puwamai,puvamai,प्रावि,pravi,पुवामाई,3.0,"District: complete, School level: complete, Root name: complete"
155,नन्द मावि इलाम न पा इलाम,1175,ananda pra v,3,6,ilam,ananda,nanda,मावि,pravi,नन्द,2.0,"District: no match, School level: no match, Root name: complete"
156,बुद्ध आर्दश मावि झापा,5941,buddha adarsha ebs,4,49,jhapa,buddha adarsha ebs,buddha ardasha,मावि,,बुद्ध आर्दश,2.0,"District: no match, School level: no match, Root name: complete"
157,वरचुली मावि देवचुली व सु पूर्व नवलपरासी,5680,bhadra kali pra v,48,48,nawalparasi,bhadra kali,varachuli,मावि,pravi,वरचुली,1.5,"District: complete, School level: no match, Root name: partial"
158,महादेव प्रावि इलाम,13665,mahadev pra v,3,3,ilam,mahadev,mahadeva,प्रावि,pravi,महादेव,3.0,"District: complete, School level: complete, Root name: complete"
159,नर प्रावि इलाम,14145,nar pra v,3,3,ilam,nar,nara,प्रावि,pravi,नर,3.0,"District: complete, School level: complete, Root name: complete"
160,हात्तीटार आवि माईजोगमाई इलाम,11910,hattitar basic school,3,3,ilam,hattitar,hattitara,आवि,avi,हात्तीटार,3.0,"District: complete, School level: complete, Root name: complete"
161,लक्ष्मी विद्या भवन आवि माई न पा इलाम,13379,laxmi bidya bhawan basic school,3,3,ilam,laxmi bidya bhawan,lakshmi vidya bhavana,आवि,avi,लक्ष्मी विद्या भवन,2.0,"District: complete, School level: complete, Root name: partial"
162,नेपाल ज्योती आवि नामसालिङ इलाम,14203,nawa jyoti basic school,3,3,ilam,nawa jyoti,nepala jyoti,आवि,avi,नेपाल ज्योती,3.0,"District: complete, School level: complete, Root name: complete"
163,गजुरमुखी आवि जीतपुर इलाम,11605,gajurmukhi basic school,3,3,ilam,gajurmukhi,gajuramukhi,आवि,avi,गजुरमुखी,3.0,"District: complete, School level: complete, Root name: complete"
165,सरस्वती प्रावि समालबुङ इलाम,15519,saraswati pra v,3,3,ilam,saraswati,sarasvati,प्रावि,pravi,सरस्वती,3.0,"District: complete, School level: complete, Root name: complete"
164,ज्ञानोदय प्रावि वढहरे इलाम,11709,gnyanodaya pra v,3,9,ilam,gnyanodaya,j~nanodaya,प्रावि,pravi,ज्ञानोदय,2.5,"District: no match, School level: complete, Root name: complete"
166,जनता प्रावि प्याङ्ग इलाम,12713,janata pra v,3,3,ilam,janata,janata,प्रावि,pravi,जनता,3.0,"District: complete, School level: complete, Root name: complete"
167,सिद्धार्थ आवि इलाम,16623,siddhartha basic school,3,3,ilam,siddhartha,siddhartha,आवि,avi,सिद्धार्थ,3.0,"District: complete, School level: complete, Root name: complete"
168,राष्ट्रिय आवि माइजोगमाई इलाम,15028,rastriya basic school,3,3,ilam,rastriya,rashtriya,आवि,avi,राष्ट्रिय,3.0,"District: complete, School level: complete, Root name: complete"
169,हमालय निमावि चसापानी इलाम,11946,himalaya  basic school,3,6,ilam,himalaya,hamalaya,निमावि,avi,हमालय,2.0,"District: no match, School level: no match, Root name: complete"
171,जनकल्याण प्रावि गोदक इलाम,12395,jana kalyan pra v,3,3,ilam,jana kalyan,janakalyana,प्रावि,pravi,जनकल्याण,3.0,"District: complete, School level: complete, Root name: complete"
170,पूर्णस्मारक मावि इलाम,14869,punya smarika basic school,3,3,ilam,punya smarika,purnasmaraka,मावि,avi,पूर्णस्मारक,2.5,"District: complete, School level: no match, Root name: complete"
172,सरस्वती मावि वतासे इलाम,15386,saraswati  basic school,3,3,ilam,saraswati,sarasvati,मावि,avi,सरस्वती,2.5,"District: complete, School level: no match, Root name: complete"
173,राष्टप्रेमी मावि इलाम,167,adarsha secondary school,3,3,ilam,adarsha ma vi,rashtapremi,मावि,,राष्टप्रेमी,1.5,"District: complete, School level: no match, Root name: partial"
174,वालकन्या निमावि इलाम,1488,balkanya basic school,3,7,ilam,balkanya,valakanya,निमावि,avi,वालकन्या,2.0,"District: no match, School level: no match, Root name: complete"
175,युवावर्ष प्रावि इलाम,149,adarsha buddha pra v,3,3,ilam,adarsha buddha,yuvavarsha,प्रावि,pravi,युवावर्ष,2.0,"District: complete, School level: complete, Root name: partial"
176,त्रिभुवन प्रावि पञ्चकन्या इलाम,17298,tribhuwan pra v,3,3,ilam,tribhuwan,tribhuvana,प्रावि,pravi,त्रिभुवन,3.0,"District: complete, School level: complete, Root name: complete"
177,अमर ज्योती आवि साङरुम्बा इलाम,1150,amarjyoti basic school,3,3,ilam,amarjyoti,amara jyoti,आवि,avi,अमर ज्योती,3.0,"District: complete, School level: complete, Root name: complete"
179,देउमाई आवि ईलाम,11292,deumai basic school,3,3,ilam,deumai,deumai,आवि,avi,देउमाई,3.0,"District: complete, School level: complete, Root name: complete"
178,महेश्वरा निमावि सोयाक इलाम,13775,maheshwara basic school,3,3,ilam,maheshwara,maheshvara,निमावि,avi,महेश्वरा,2.5,"District: complete, School level: no match, Root name: complete"
180,सूर्योदय आवि बरबोटे इलाम,17130,suryodaya basic school,3,3,ilam,suryodaya,suryodaya,आवि,avi,सूर्योदय,3.0,"District: complete, School level: complete, Root name: complete"
181,बाल कल्याण आवि इलाम,1368,bal kalyan basic school,3,3,ilam,bal kalyan,bala kalyana,आवि,avi,बाल कल्याण,3.0,"District: complete, School level: complete, Root name: complete"
183,नारायण आवि गोदक इलाम,14150,narayan basic school,3,3,ilam,narayan,narayana,आवि,avi,नारायण,3.0,"District: complete, School level: complete, Root name: complete"
182,जाल्पा प्रावि इलाम,12256,jalpa pra v,3,12,ilam,jalpa,jalpa,प्रावि,pravi,जाल्पा,2.5,"District: no match, School level: complete, Root name: complete"
184,सरस्वती प्रावि दानाबारी इलाम,15519,saraswati pra v,3,3,ilam,saraswati,sarasvati,प्रावि,pravi,सरस्वती,3.0,"District: complete, School level: complete, Root name: complete"
185,भगवती आवि जितपुर इलाम,1634,bhagawati basic school,3,3,ilam,bhagawati,bhagavati,आवि,avi,भगवती,3.0,"District: complete, School level: complete, Root name: complete"
