school_id,school_1,school_name_transliterate,school_level_transliterate,matched_district
21920,सिद्ध बैजनाथ आवि छोटेभाकल लालझाडी कञ्चनपुर,siddha baijanatha,avi,Kanchanpur
21921,सिमलवाडी आवि झापा गा पा झापा,simalavadi,avi,Jhapa
21922,मावि भेदियाही रौतहट मावि रौतहट,,mavi,Rautahat
21923,राष्टिय सुब्बा कुट्टी जनता आवि कासिपुर धनुषा,rashtiya subba kutti janata,avi,Dhanusha
21924,र्सवमंगला प्रावि काभ्रेपलान्चोक,rsavamamgala,pravi,Kavrepalanchok
21925,सरस्वती नेपाल राष्ट्रिय मावि बारा,sarasvati nepala rashtriya,mavi,Bara
21926,भगवती मावि मधुमल्ला मोरङ,bhagavati,mavi,Morang
21927,भागेश्वर प्रावि कैलाली,bhageshvara,pravi,Kailali
21928,जन जागरण राष्ट्रिय प्रावि ईटहर्वा सप्तरी,jana jagarana rashtriya,pravi,Saptari
21929,लामाटारी प्रावि पालुङ्गटार न पा गोरखा,lamatari,pravi,Gorkha
21930,बुढा किन्जा आवि भकान्जे सोलुखुम्बु,budha kinja,avi,Solukhumbu
21931,दुर्गा प्रावि घैरुङ गोरखा,durga,pravi,Gorkha
21932,ताङ्लीचोक मावि गण्डकी गा पा गोरखा,ta~nlichoka,mavi,Gorkha
21933,लक्ष्मी नारायण प्रावि हर्मी नवलपुर गोरखा,lakshmi narayana,pravi,Gorkha
21934,नव युवक जनता आवि धनुषा,nava yuvaka janata,avi,Dhanusha
21935,ज रा प्रावि महोत्तरी,ja ra,pravi,Mahottari
21936,बाघ भैरव प्रावि निवुवाटार मकवानपुर,bagha bhairava,pravi,Makwanpur
21937,जालपादेवी मावि मकवानपुर,jalapadevi,mavi,Makwanpur
21938,आवि धर्मनगर शिवराज कपिलवस्तु,,avi,Kapilbastu
21939,प्रेम मिलन मावि ताघ्रिङ लमजुङ,prema milana,mavi,Lamjung
21940,संस्कृतिसदन मावि लम्जुङ,samskrritisadana,mavi,Lamjung
21941,लामडाडा प्रावि लम्जुङ,lamadada,pravi,Lamjung
21942,सेवामन्दिर प्रावि पोखरीडाँडा कुन्छा लमजुङ,sevamandira,pravi,Lamjung
21943,सुर्योदय आवि लमजुङ,suryodaya,avi,Lamjung
21944,शान्ति प्रावि गाउँशहर लम्जुङ,shanti,pravi,Lamjung
21945,पञ्चविचार प्रावि भुलभुले लमजुङ,pa~nchavichara,pravi,Lamjung
21946,ढोडेनी प्रावि लम्जुङ,dhodeni,pravi,Lamjung
21947,गणेश देवी प्रावि लम्जुङ,ganesha devi,pravi,Lamjung
21948,शैलेश्वरी प्रावि सिमलचौर लमजुङ,shaileshvari,pravi,Lamjung
21950,पतेनी प्रावि सुन्दरबजार लमजुङ,pateni,pravi,Lamjung
21951,दुर्गा मावि खलिगाड बैतडी,durga,mavi,Baitadi
21952,विजयपुर मावि मेलौली बैतडी,vijayapura,mavi,Baitadi
21953,प्रावि कुम्तडी बैतडी,,pravi,Baitadi
21954,राधा आवि ईटहर्वा हनुमानपुर महोत्तरी,radha,avi,Mahottari
21955,प्रावि सुन्दरताल बैतडी,,pravi,Baitadi
21956,बाल कल्याण प्रावि ताघ्रिङ लम्जुङ,bala kalyana,pravi,Lamjung
21957,लालीगुराँस प्रावि लम्जुङ,laligura.nsa,pravi,Lamjung
21958,घलेउत्तरकन्या प्रावि उत्तरकन्या लमजुङ,ghaleuttarakanya,pravi,Lamjung
21959,मनकामना प्रावि लमजुङ,manakamana,pravi,Lamjung
21960,राष्ट्रिय मावि तनहुँँ,rashtriya,mavi,Tanahun
21961,विपी स्मृती निमावि कैलाली,vipi smrriti,nimavi,Kailali
21962,मजदुर किसान मावि सुनसरी,majadura kisana,mavi,Sunsari
21963,थल्जुकन्या प्रावि लम्जुङ,thaljukanya,pravi,Lamjung
21964,राष्ट्रिय आवि इच्छाकामना चितवन,rashtriya,avi,Chitwan
21965,शुभकामना प्रावि वतासेडाँडा धनकुटा,shubhakamana,pravi,Dhankuta
21966,सिद्धनाथ निमावि बैतडी,siddhanatha,nimavi,Baitadi
21967,वाधभैरव प्रावि लम्जुङ,vadhabhairava,pravi,Lamjung
21968,चनौटे प्रावि बेसीशहर लमजुङ,chanaute,pravi,Lamjung
21969,श्री निमावि जोगीदह उदयपुर,shri,nimavi,Udayapur
21970,लिलाभक्त राम आवि मोरङ,lilabhakta rama,avi,Morang
21971,हिमालय प्रावि लम्जुङ,himalaya,pravi,Lamjung
21972,मनकामना प्रावि लम्जुङ,manakamana,pravi,Lamjung
21973,गंगा मिलन मावि लम्जुङ,gamga milana,mavi,Lamjung
21974,जन ज्योती निमावि लम्जुङ,jana jyoti,nimavi,Lamjung
21975,गण्ोश मालिका प्रावि लम्जुङ,ganosha malika,pravi,Lamjung
21976,मिलन प्रावि लम्जुङ,milana,pravi,Lamjung
21977,यसोब्रम्ह निमावि निमावि लमजुङ,yasobramha,nimavi,Lamjung
21978,भगवान प्रावि लम्जुङ,bhagavana,pravi,Lamjung
21979,सिम्बुक प्रावि ताप्लेजुङ,simbuka,pravi,Taplejung
21980,जलकन्या प्रावि लम्जुङ,jalakanya,pravi,Lamjung
21981,शैलेश्वर निमावि बैतडी,shaileshvara,nimavi,Baitadi
21982,बराह मिलन आवि लमजुङ,baraha milana,avi,Bara
21983,गण्ोश प्रावि लम्जुङ,ganosha,pravi,Lamjung
21984,वालोदय प्रावि लम्जुङ,valodaya,pravi,Lamjung
21985,बाल कल्याण मावि गाँउशहर भकुण्डे लमजुङ,bala kalyana,mavi,Salyan
21986,गौमती प्रावि लम्जुङ,gaumati,pravi,Lamjung
21987,संस्कृति सदन प्रावि लम्जुङ,samskrriti sadana,pravi,Lamjung
21988,सैलपुत्री निमावि लम्जुङ,sailaputri,nimavi,Lamjung
21989,बैजनाथ बैजनी आवि उदयपुर,baijanatha baijani,avi,Udayapur
21990,त्रिपुर प्रावि बैतडी,tripura,pravi,Baitadi
21991,लक्ष्मी मावि वनियानी झापा,lakshmi,mavi,Jhapa
21992,शहीद नि शुल्क प्रावि गौरादह बेलडाँगी झापा,shahida ni shulka,pravi,Jhapa
21993,निमावि शरण्ाामति झापा,,nimavi,Jhapa
21994,मावि झुर्किया मोरङ,,mavi,Morang
21995,जनता मावि कोहबरा झापा,janata,mavi,Jhapa
21996,सरस्वती बालकृष्ण्ा निमावि झापा,sarasvati balakrrishna,nimavi,Jhapa
21997,तेह्रथुम प्रावि म्याङलुङ्ग,tehrathuma,pravi,Tehrathum
21998,पार्वती मावि पछियारी हरकपुर मोरङ,parvati,mavi,Parbat
21999,वुद्धोदय मावि लम्जुङ,vuddhodaya,mavi,Lamjung
22000,सरस्वती चौतारा आवि दाङ,sarasvati chautara,avi,Dang
22001,नव दुर्गा प्रावि दूधपोखरी लमजुङ,nava durga,pravi,Lamjung
22002,प्रावि सुनखोला बैतडी,,pravi,Baitadi
22003,बलैराज निमावि वैतडी,balairaja,nimavi,Baitadi
22004,श्री मठैराज बी हाडाकोट बैतडी,shri mathairaja bi hadakota baitadi,,Baitadi
22005,नुवाकोट आवि बैतडी,nuvakota,avi,Baitadi
22006,रामकोट मावि रुपा कास्की,ramakota,mavi,Kaski
22007,सिर्जनसिल आवि दोर्दी लमजुङ,sirjanasila,avi,Lamjung
22008,पराशर आवि व्यास तनहुँँ,parashara,avi,Tanahun
22009,चैतन्योदय प्रावि लम्जुङ,chaitanyodaya,pravi,Lamjung
22010,ग्राम कल्याण्ा प्रावि लम्जुङ,grama kalyana,pravi,Lamjung
22011,ग्राम सुधार आवि गोकर्णेश्वर काठमाडौं,grama sudhara,avi,Kathmandu
22012,शान्ति निकेतन प्रावि सुन्दरबजार लमजुङ,shanti niketana,pravi,Lamjung
22013,नव ज्योती प्रावि लम्जुङ,nava jyoti,pravi,Lamjung
