school_id,district,modified_name,modified_name_school_level,modified_name_root,modified_old_name1,modified_old_name1_school_level,modified_old_name1_root,modified_old_name2,modified_old_name2_school_level,modified_old_name2_root,district
6720,mugu,dharmalal bal vikas kendra,,dharmalal bal vikas kendra,,,,,,,mugu
6721,humla,dharmodaya mavi,mavi,dharmodaya,dharmodaya mavi,mavi,dharmodaya,,,,humla
6722,mugu,dharmodaya pravi atikhola,pravi,dharmodaya  atikhola,,,,,,,mugu
6723,dolpa,dhaulagiri basic,,dhaulagiri basic,dhaulagiri pravi,pravi,dhaulagiri,,,,dolpa
6724,dailekh,dhaulapada pravi,pravi,dhaulapada,,,,,,,dailekh
6725,jumla,dhaulapani babike,,dhaulapani babike,,,,,,,jumla
6726,jajarkot,dhruba tara bbk tallo jewa,,dhruba tara bbk tallo jewa,,,,,,,jajarkot
6727,jajarkot,dhrubatara babike,,dhrubatara babike,,,,,,,jajarkot
6728,salyan,dhrubatara avi,avi,dhrubatara,dhrubatara pravi chyura,pravi,dhrubatara  chyura,dhrubatara pravi,pravi,dhrubatara,salyan
6729,dolpa,dhrubha tara pravi,pravi,dhrubha tara,,,,,,,dolpa
6730,humla,dhumchumi avi,avi,dhumchumi,dhumchumi pravi,pravi,dhumchumi,,,,humla
6731,jumla,dhupidhuska babike,,dhupidhuska babike,,,,,,,jumla
6732,jajarkot,dhurbatara pravi,pravi,dhurbatara,,,,,,,jajarkot
6733,jumla,dhyama bbk,,dhyama bbk,,,,,,,jumla
6734,surkhet,diamond academy,,diamond academy,,,,,,,surkhet
6735,surkhet,diamond english gyanshala,,diamond english gyanshala,,,,,,,surkhet
6736,jajarkot,dibya jyoti pravi,pravi,dibya jyoti,divya jyoti pravi,pravi,divya jyoti,,,,jajarkot
6737,mugu,dilale pravi jhakot,pravi,dilale  jhakot,,,,,,,mugu
6738,salyan,dindeep pravi,pravi,dindeep,dindeep pravi angerneta,pravi,dindeep  angerneta,,,,salyan
6739,salyan,dip srijana avi,avi,dip srijana,dip srijana pravi sadhanbas,pravi,dip srijana  sadhanbas,dip srijana pravi,pravi,dip srijana,salyan
6740,rukum paschim,dipendra avi,avi,dipendra,dipendra avi tharkate,avi,dipendra  tharkate,dipendra avi,avi,dipendra,rukum paschim
6741,salyan,dipendra avi,avi,dipendra,dipendra pravi,pravi,dipendra,dipendra pravi kauchhe,pravi,dipendra  kauchhe,salyan
6742,jajarkot,dipendra avi,avi,dipendra,dipendra nimavi,nimavi,dipendra,,,,jajarkot
6743,salyan,dipendra chautara pravi,pravi,dipendra chautara,dipendra chautara pravi attarkada,pravi,dipendra chautara  attarkada,,,,salyan
6744,jajarkot,dipendra mavi bidhyalaya,mavi,dipendra  bidhyalaya,dipendra mavi,mavi,dipendra,,,,jajarkot
6745,jajarkot,dipendra mavi bidhyalaya,mavi,dipendra  bidhyalaya,dipendra mavi,mavi,dipendra,,,,jajarkot
6746,jajarkot,dipendra pravi,pravi,dipendra,,,,,,,jajarkot
6747,jajarkot,dipendra pravi,pravi,dipendra,,,,,,,jajarkot
6748,jajarkot,dipendra pravi,pravi,dipendra,,,,,,,jajarkot
6749,surkhet,dipendra pravi baunichaur chhinchu,pravi,dipendra  baunichaur chhinchu,,,,,,,surkhet
6750,dailekh,dipendra pravi bheltadi,pravi,dipendra  bheltadi,dipendra pravi,pravi,dipendra,,,,dailekh
6751,kalikot,dipendra mavi,mavi,dipendra,dipendra avi,avi,dipendra,,,,kalikot
6752,rukum paschim,dipjyoti avi chaukhe,avi,dipjyoti  chaukhe,,,,,,,rukum paschim
6753,rukum paschim,dipjyoti avi majhgaun,avi,dipjyoti  majhgaun,,,,,,,rukum paschim
6754,salyan,dipjyoti pravi,pravi,dipjyoti,,,,,,,salyan
6755,surkhet,dipmala pravi aapdali,pravi,dipmala  aapdali,,,,,,,surkhet
6756,rukum paschim,divya chakshu mavi,mavi,divya chakshu,divya chakshu mavi rugna,mavi,divya chakshu  rugna,,,,rukum paschim
6757,rukum paschim,diyo avi chhiwankhola,avi,diyo  chhiwankhola,,,,,,,rukum paschim
6758,dailekh,dk niketan public school,,dk niketan public school,,,,,,,dailekh
6759,salyan,dobhan academy,,dobhan academy,dovan academy,,dovan academy,dobhan academy,,dobhan academy,salyan
6760,jajarkot,dobhan babike,,dobhan babike,,,,,,,jajarkot
6761,jajarkot,dobhan bidyajyoti pravi,pravi,dobhan bidyajyoti,,,,,,,jajarkot
6762,dailekh,dornachal pravi deula,pravi,dornachal  deula,,,,,,,dailekh
6763,humla,dovan avi,avi,dovan,dobhan pravi dharapori,pravi,dobhan  dharapori,dobhan pravi,pravi,dobhan,humla
6764,surkhet,dovan educational academy,,dovan educational academy,,,,,,,surkhet
6765,humla,duday daha pravi,pravi,duday daha,,,,,,,humla
6766,kalikot,dudeshilla avi narebara,avi,dudeshilla  narebara,dudesillo pravi,pravi,dudesillo,,,,kalikot
6767,kalikot,dudeshillo mavi,mavi,dudeshillo,dudeshillo mavi,mavi,dudeshillo,,,,kalikot
6768,kalikot,dudesillo pravi,pravi,dudesillo,,,,,,,kalikot
6769,humla,dudh kunda avi,avi,dudh kunda,dudh kunda pravi,pravi,dudh kunda,,,,humla
6770,mugu,dudhe avi,avi,dudhe,dudhe avi kotila mugu,avi,dudhe  kotila mugu,,,,mugu
6771,kalikot,dudhesilla pravi,pravi,dudhesilla,,,,,,,kalikot
6772,kalikot,dudhesilloba bik,,dudhesilloba bik,,,,,,,kalikot
6773,humla,dulli pravi,pravi,dulli,,,,,,,humla
6774,dailekh,dullu balbikash kendra,,dullu balbikash kendra,,,,,,,dailekh
6775,jajarkot,durga avi,avi,durga,durga avi,avi,durga,,,,jajarkot
6776,jajarkot,durga basci school,,durga basci school,durga pravi kushe nare,pravi,durga  kushe nare,durga pravi,pravi,durga,jajarkot
6777,kalikot,durga bhawani avi birambada,avi,durga bhawani  birambada,durga bhawani pravi,pravi,durga bhawani,,,,kalikot
6778,dailekh,durga devi avi gurans siyalbhairi,avi,durga devi  gurans siyalbhairi,durga devi pravi gurans siyalbhairi,pravi,durga devi  gurans siyalbhairi,durga devi pravi gurans seyalbhire,pravi,durga devi  gurans seyalbhire,dailekh
6779,dailekh,durga devi mavi gurans puliya,mavi,durga devi  gurans puliya,durga devi mavi gurnas puliya,mavi,durga devi  gurnas puliya,,,,dailekh
6780,dailekh,durga devi pravi,pravi,durga devi,,,,,,,dailekh
6781,dailekh,durga devi pravi gurans puraine,pravi,durga devi  gurans puraine,,,,,,,dailekh
6782,salyan,durga devi pravi bhadale,pravi,durga devi  bhadale,durga devi pravi,pravi,durga devi,durga devi pravi vadale,pravi,durga devi  vadale,salyan
6783,jajarkot,durga pravi,pravi,durga,,,,,,,jajarkot
6784,jajarkot,durga pravi,pravi,durga,,,,,,,jajarkot
6785,jajarkot,durga pravi,pravi,durga,,,,,,,jajarkot
6786,salyan,durga pravi dandagaun,pravi,durga  dandagaun,,,,,,,salyan
6787,salyan,durga primary timile,,durga primary timile,durga pravi,pravi,durga,,,,salyan
6788,jumla,durga mavi,mavi,durga,durga mavi lamra,mavi,durga  lamra,durga mavi lamra,mavi,durga  lamra,jumla
6789,jumla,durga mavi madhu sarmi surki,mavi,durga  madhu sarmi surki,durga avi madhu surmi surki,avi,durga  madhu surmi surki,,,,jumla
6790,jajarkot,durgadevi pravi,pravi,durgadevi,,,,,,,jajarkot
6791,jajarkot,durgapujan pravi,pravi,durgapujan,,,,,,,jajarkot
6792,jumla,dynamic boarding school,,dynamic boarding school,,,,,,,jumla
6793,surkhet,dynamic english medium boarding school deepnagar,,dynamic english medium boarding school deepnagar,dynamic english medium tinkune,,dynamic english medium tinkune,,,,surkhet
6794,surkhet,eager bridge boarding mavi,mavi,eager bridge boarding,eager bridge ebs,,eager bridge ebs,,,,surkhet
6795,kalikot,eastadev pravi,pravi,eastadev,,,,,,,kalikot
6796,rukum paschim,ekata aadharbhoot school,,ekata aadharbhoot school,ekata avi thanti,avi,ekata  thanti,ekta avi thanti,avi,ekta  thanti,rukum paschim
6797,dailekh,ekata babike,,ekata babike,,,,,,,dailekh
6798,surkhet,elite mavi,mavi,elite,elite mavi aawash,mavi,elite  aawash,elight mavi aawash,mavi,elight  aawash,surkhet
6799,surkhet,emmanuel mavi birendranagar surkhet,mavi,emmanuel  birendranagar surkhet,,,,,,,surkhet
6800,surkhet,evergreen educational devlopment academy,,evergreen educational devlopment academy,evergreen educational devlopment,,evergreen educational devlopment,,,,surkhet
6801,surkhet,faith english school,,faith english school,,,,,,,surkhet
6802,kalikot,falsena ba bi ke banjhkot,,falsena ba bi ke banjhkot,falsena ba bi ke banjhakot,,falsena ba bi ke banjhakot,,,,kalikot
6803,jumla,futashili avi,avi,futashili,futashili avi dhital lihi sinja rm jumla,avi,futashili  dhital lihi sinja rm jumla,futashili pravi,pravi,futashili,jumla
6804,kalikot,gadulsnani avi,avi,gadulsnani,gadulsnani nimavi,nimavi,gadulsnani,,,,kalikot
6805,salyan,gairi kharka pravi simkharka,pravi,gairi kharka  simkharka,gairi kharka pravi simkharka salyan,pravi,gairi kharka  simkharka salyan,gairi kharka pravi simkharka,pravi,gairi kharka  simkharka,salyan
6806,humla,galphagad pravi galphagad,pravi,galphagad  galphagad,galphagad pravi,pravi,galphagad,,,,humla
6807,kalikot,gamvira avi phoikot,avi,gamvira  phoikot,gamvira pravi,pravi,gamvira,,,,kalikot
6808,humla,ganatanta pravi,pravi,ganatanta,,,,,,,humla
6809,jumla,ganesh avi,avi,ganesh,ganesh pravi,pravi,ganesh,,,,jumla
6810,humla,ganesh avi,avi,ganesh,,,,,,,humla
6811,dailekh,ganesh bal pravi gurans punakot,pravi,ganesh bal  gurans punakot,ganesh bal pria vi gurans punakot,,ganesh bal pria vi gurans punakot,,,,dailekh
6812,kalikot,ganesh avi,avi,ganesh,ganesh avi,avi,ganesh,ganesh nimavi,nimavi,ganesh,kalikot
6813,kalikot,ganesh avi,avi,ganesh,ganesh pravi,pravi,ganesh,,,,kalikot
6814,jajarkot,ganesh avi chaukha,avi,ganesh  chaukha,,,,,,,jajarkot
6815,mugu,ganesh avi dhimalgaun,avi,ganesh  dhimalgaun,ganesh pravi dhimalgaun mugu,pravi,ganesh  dhimalgaun mugu,,,,mugu
6816,salyan,ganesh avi kumakh thapachaur salyan,avi,ganesh  kumakh thapachaur salyan,ganesh pravi,pravi,ganesh,,,,salyan
6817,dailekh,ganesh avi purchha,avi,ganesh  purchha,ganesh pravi,pravi,ganesh,,,,dailekh
6818,dailekh,ganesh mandir pravi pipalchautara chudipushakot,pravi,ganesh mandir  pipalchautara chudipushakot,,,,,,,dailekh
6819,salyan,ganesh pravi swamibas,pravi,ganesh  swamibas,,,,,,,salyan
6820,dailekh,ganesh pravi,pravi,ganesh,,,,,,,dailekh
6821,dailekh,ganesh pravi,pravi,ganesh,,,,,,,dailekh
6822,dailekh,ganesh pravi,pravi,ganesh,,,,,,,dailekh
6823,jajarkot,ganesh pravi,pravi,ganesh,,,,,,,jajarkot
6824,jajarkot,ganesh pravi maluwatara,pravi,ganesh  maluwatara,ganesh pravi,pravi,ganesh,,,,jajarkot
6825,surkhet,ganesh pravi ramghat,pravi,ganesh  ramghat,garensa pravi ramghat,pravi,garensa  ramghat,,,,surkhet
6826,surkhet,ganesh pravi thulokhaltakura,pravi,ganesh  thulokhaltakura,ganesh pravi khaltakura,pravi,ganesh  khaltakura,,,,surkhet
6827,dailekh,ganesh mavi rola,mavi,ganesh  rola,ganesh mavi rola dailekh,mavi,ganesh  rola dailekh,ganesh mavi,mavi,ganesh,dailekh
6828,jumla,ganesh mavi,mavi,ganesh,ganesh avi,avi,ganesh,,,,jumla
6829,surkhet,ganga avi darnakot,avi,ganga  darnakot,,,,,,,surkhet
6830,salyan,ganga avi,avi,ganga,ganga pravi amra,pravi,ganga  amra,ganga pravi,pravi,ganga,salyan
6831,salyan,ganga avi,avi,ganga,ganga pravi namra,pravi,ganga  namra,ganga pravi,pravi,ganga,salyan
6832,jumla,ganga devi aadharbhut,,ganga devi aadharbhut,ganga devi pravi,pravi,ganga devi,,,,jumla
6833,surkhet,ganga devi pravi,pravi,ganga devi,,,,,,,surkhet
6834,surkhet,ganga mala avi pipira,avi,ganga mala  pipira,ganga mala avi pipira,avi,ganga mala  pipira,ganga mala avi,avi,ganga mala,surkhet
6835,dailekh,gangalal pravi,pravi,gangalal,,,,,,,dailekh
6836,surkhet,gangate academy,,gangate academy,,,,,,,surkhet
6837,jumla,ganjoti avi,avi,ganjoti,pravi ganjoti,pravi,ganjoti,,,,jumla
6838,jumla,gauri aadharbhut bhata,,gauri aadharbhut bhata,gauri pravi bhata,pravi,gauri  bhata,,,,jumla
6839,dolpa,gauri pravi,pravi,gauri,gauri pravi,pravi,gauri,,,,dolpa
6840,surkhet,gauri shankar avi,avi,gauri shankar,,,,,,,surkhet
6841,jajarkot,gauri shankar pravi,pravi,gauri shankar,,,,,,,jajarkot
6842,humla,gauri shankar pravi,pravi,gauri shankar,,,,,,,humla
6843,dolpa,gautam buddha pravi,pravi,gautam buddha,,,,,,,dolpa
6844,dailekh,gautam budha pravi,pravi,gautam budha,,,,,,,dailekh
6845,salyan,gayan punj pravi,pravi,gayan punj,,,,,,,salyan
6846,jajarkot,gayankunj basice school,,gayankunj basice school,gayankumj pravi,pravi,gayankumj,,,,jajarkot
6847,salyan,gayatri avi gandapani,avi,gayatri  gandapani,gayatri avi,avi,gayatri,,,,salyan
6848,salyan,gayatri pravi,pravi,gayatri,,,,,,,salyan
6849,dailekh,geta bhairab avi,avi,geta bhairab,geta bhairab pravi,pravi,geta bhairab,,,,dailekh
6850,jajarkot,ghodachal samudayik bbk,,ghodachal samudayik bbk,,,,,,,jajarkot
6851,surkhet,ghumkhahare sunrise academy,,ghumkhahare sunrise academy,,,,,,,surkhet
6852,dolpa,gobinda pravi,pravi,gobinda,,,,,,,dolpa
6853,salyan,gobrahi avi,avi,gobrahi,gobrahi pravi durumkhola,pravi,gobrahi  durumkhola,gobrahi pravi,pravi,gobrahi,salyan
6854,dailekh,gogan pani pravi,pravi,gogan pani,gogan panni pravi,pravi,gogan panni,gogan pano pravi,pravi,gogan pano,dailekh
6855,surkhet,gokarna avi pakhapani,avi,gokarna  pakhapani,,,,,,,surkhet
6856,dailekh,gokul pravi kaphalgaira,pravi,gokul  kaphalgaira,,,,,,,dailekh
6857,surkhet,golden bird academy,,golden bird academy,,,,,,,surkhet
6858,surkhet,golden chance english boarding school ramghat,,golden chance english boarding school ramghat,golden chance ebs,,golden chance ebs,,,,surkhet
6859,surkhet,golden english academy,,golden english academy,,,,,,,surkhet
6860,surkhet,golden future academy,,golden future academy,,,,,,,surkhet
6861,kalikot,golden future boarding school,,golden future boarding school,,,,,,,kalikot
6862,salyan,golden future english boarding school,,golden future english boarding school,,,,,,,salyan
6863,surkhet,good manners academy,,good manners academy,,,,,,,surkhet
6864,jajarkot,gorakh avi,avi,gorakh,gorakh pravi,pravi,gorakh,,,,jajarkot
6865,rukum paschim,gorakha nath avi patagaun,avi,gorakha nath  patagaun,,,,,,,rukum paschim
6866,salyan,gorakhnath avi,avi,gorakhnath,gorakh nath aadharbhut,,gorakh nath aadharbhut,,,,salyan
6867,surkhet,gorkha multipurpose educational academy,,gorkha multipurpose educational academy,gorkha kids multipurpose ebs,,gorkha kids multipurpose ebs,,,,surkhet
6868,kalikot,gothimula babike,,gothimula babike,,,,,,,kalikot
6869,kalikot,governer pravi,pravi,governer,,,,,,,kalikot
6870,jumla,gp ebs,,gp ebs,,,,,,,jumla
6871,surkhet,greenland academy,,greenland academy,,,,,,,surkhet
6872,dailekh,greenland english school,,greenland english school,,,,,,,dailekh
6873,dailekh,gurans adharbhut vi gurans ranimatta,,gurans adharbhut vi gurans ranimatta,gurans avi gurans ranimatta,avi,gurans  gurans ranimatta,,,,dailekh
6874,surkhet,gurash academy,,gurash academy,,,,,,,surkhet
6875,dailekh,gurash pravi sigaudi,pravi,gurash  sigaudi,,,,,,,dailekh
6876,surkhet,gurbakot ebs,,gurbakot ebs,,,,,,,surkhet
6877,surkhet,gurbhakot united public school,,gurbhakot united public school,,,,,,,surkhet
6878,mugu,guru mavi bhiee mugu,mavi,guru  bhiee mugu,guru mavi bhiee,mavi,guru  bhiee,guru mavi bhiee,mavi,guru  bhiee,mugu
6879,mugu,guru mavi bhiee,mavi,guru  bhiee,guru mavi bhiee mugu,mavi,guru  bhiee mugu,,,,mugu
6880,mugu,guru verma avi talilibru,avi,guru verma  talilibru,guru verma pravi talilibru,pravi,guru verma  talilibru,,,,mugu
6881,kalikot,gurudev avi,avi,gurudev,gurudev pravi,pravi,gurudev,,,,kalikot
6882,mugu,gurudev avi sumli,avi,gurudev  sumli,gurudev pravi sumli,pravi,gurudev  sumli,,,,mugu
6883,surkhet,gurukul educational foundation,,gurukul educational foundation,gurukul educational foundation itram,,gurukul educational foundation itram,,,,surkhet
6884,mugu,gurunath pravi phuli,pravi,gurunath  phuli,,,,,,,mugu
6885,jajarkot,gusara bbk,,gusara bbk,,,,,,,jajarkot
6886,dolpa,gyaldhongrong babike,,gyaldhongrong babike,,,,,,,dolpa
6887,dailekh,gyalexi shanti english boarding,,gyalexi shanti english boarding,,,,,,,dailekh
6888,rukum paschim,gyan jyoti avi timurbot,avi,gyan jyoti  timurbot,,,,,,,rukum paschim
6889,salyan,gyan jyoti mavi suketal,mavi,gyan jyoti  suketal,gyanjyoti mavi suketal,mavi,gyanjyoti  suketal,,,,salyan
6890,humla,gyan jyoti pravi,pravi,gyan jyoti,,,,,,,humla
6891,surkhet,gyan jyoti pravi phulphule,pravi,gyan jyoti  phulphule,,,,,,,surkhet
6892,surkhet,gyan jyoti pravi nangi,pravi,gyan jyoti  nangi,,,,,,,surkhet
6893,rukum paschim,gyan kunja avi kalapatthar,avi,gyan kunja  kalapatthar,gyan kunja pravi kalpatthar,pravi,gyan kunja  kalpatthar,,,,rukum paschim
6894,rukum paschim,gyanjyoti avi,avi,gyanjyoti,gyanjyoti avi mathi sarkena,avi,gyanjyoti  mathi sarkena,jyanajyoti avi mathi sarkena,avi,jyanajyoti  mathi sarkena,rukum paschim
6895,kalikot,gyanjyoti avi,avi,gyanjyoti,gyan jyoti pravi,pravi,gyan jyoti,,,,kalikot
6896,salyan,gyanjyoti avi kumakh churabot salyan,avi,gyanjyoti  kumakh churabot salyan,gyanjyoti pravi,pravi,gyanjyoti,,,,salyan
6897,jumla,gyanjyoti ebs,,gyanjyoti ebs,,,,,,,jumla
6898,jajarkot,gyanjyoti pravi,pravi,gyanjyoti,,,,,,,jajarkot
6899,humla,gyanjyoti pravi devkotawada,pravi,gyanjyoti  devkotawada,gyanjyoti pravi,pravi,gyanjyoti,,,,humla
6900,salyan,gyanjyoti pravi takura,pravi,gyanjyoti  takura,,,,,,,salyan
6901,rukum paschim,gyankunja avi ranichiura,avi,gyankunja  ranichiura,,,,,,,rukum paschim
6902,dailekh,gyankunja montessori child care home,,gyankunja montessori child care home,,,,,,,dailekh
6903,jajarkot,gyankunja pravi,pravi,gyankunja,,,,,,,jajarkot
6904,salyan,gyanmala pravi totabanjh,pravi,gyanmala  totabanjh,,,,,,,salyan
6905,rukum paschim,gyanodaya avi ghartigaun,avi,gyanodaya  ghartigaun,,,,,,,rukum paschim
6906,surkhet,gyanodaya basic aulgrandra,,gyanodaya basic aulgrandra,gyanodaya pravi aulgrandra,pravi,gyanodaya  aulgrandra,,,,surkhet
6907,jajarkot,gyanodaya avi,avi,gyanodaya,gyanodaya pravi,pravi,gyanodaya,gyanodaya bbk,,gyanodaya bbk,jajarkot
6908,dolpa,gyanodaya avi,avi,gyanodaya,gyanodaya pravi,pravi,gyanodaya,,,,dolpa
6909,jumla,gyanodaya avi,avi,gyanodaya,gyanodaya pravi,pravi,gyanodaya,,,,jumla
6910,humla,gyanodaya mavi lauthi,mavi,gyanodaya  lauthi,gyanodaya mavi,mavi,gyanodaya,,,,humla
6911,rukum paschim,gyanodaya mavi chautara,mavi,gyanodaya  chautara,,,,,,,rukum paschim
6912,surkhet,gyanodaya pravi,pravi,gyanodaya,,,,,,,surkhet
6913,dailekh,gyanodaya pravi,pravi,gyanodaya,,,,,,,dailekh
6914,jajarkot,gyanodaya pravi,pravi,gyanodaya,,,,,,,jajarkot
6915,jajarkot,gyanodaya pravi,pravi,gyanodaya,,,,,,,jajarkot
6916,salyan,gyanodaya pravi sailakamd,pravi,gyanodaya  sailakamd,,,,,,,salyan
6917,surkhet,gyanodaya pravi ghatgaun,pravi,gyanodaya  ghatgaun,gyanodaya pravi doman dhatgaun,pravi,gyanodaya  doman dhatgaun,,,,surkhet
6918,rukum paschim,gyanodaya mavi,mavi,gyanodaya,gyanodaya mavi lahun,mavi,gyanodaya  lahun,gyanodaya mavi lahu,mavi,gyanodaya  lahu,rukum paschim
6919,kalikot,gyanodaya mavi ramnakot,mavi,gyanodaya  ramnakot,gyanodaya mavi,mavi,gyanodaya,,,,kalikot
6920,rukum paschim,gyanpunja pravi jhimdanda,pravi,gyanpunja  jhimdanda,,,,,,,rukum paschim
6921,dailekh,gynodaya balbikash kendra,,gynodaya balbikash kendra,,,,,,,dailekh
6922,dailekh,hansha jwalla avi,avi,hansha jwalla,hansha jwalla pravi dullu paduka,pravi,hansha jwalla  dullu paduka,hansha jwalla pravi paduka,pravi,hansha jwalla  paduka,dailekh
6923,jumla,hanspali bbk,,hanspali bbk,,,,,,,jumla
6924,jajarkot,hanuman avi,avi,hanuman,hanuman ni ma,,hanuman ni ma,hanuman avi,avi,hanuman,jajarkot
6925,jajarkot,hanuman pravi,pravi,hanuman,,,,,,,jajarkot
6926,rukum paschim,hari avi,avi,hari,hari pravi,pravi,hari,,,,rukum paschim
6927,surkhet,hari dil bhumi mavi tatapani,mavi,hari dil bhumi  tatapani,hari dil bhumi avi,avi,hari dil bhumi,,,,surkhet
6928,kalikot,hari shankar avi,avi,hari shankar,hari shankar pravi,pravi,hari shankar,,,,kalikot
6929,jajarkot,hari shiva pravi,pravi,hari shiva,,,,,,,jajarkot
6930,jajarkot,harihar avi,avi,harihar,hari har nimavi,nimavi,hari har,,,,jajarkot
6931,jumla,harish chandra babike,,harish chandra babike,,,,,,,jumla
6932,surkhet,harvestmoon mavi tatapani,mavi,harvestmoon  tatapani,harvest moon academy tatapani,,harvest moon academy tatapani,,,,surkhet
6933,surkhet,hastabir avi chanaute,avi,hastabir  chanaute,hasta bir pravi,pravi,hasta bir,,,,surkhet
6934,salyan,heera english school,,heera english school,heera es,,heera es,,,,salyan
6935,mugu,hemkunj dynamic boarding school,,hemkunj dynamic boarding school,,,,,,,mugu
6936,surkhet,heuristic school and research center birendranagar surkhet,,heuristic school and research center birendranagar surkhet,heuristic school and research center brindranagar surkhet,,heuristic school and research center brindranagar surkhet,huristic school and research center brindranagar surkhet,,huristic school and research center brindranagar surkhet,surkhet
6937,dailekh,heyadhara pravi rola,pravi,heyadhara  rola,,,,,,,dailekh
6938,surkhet,hill side academy itram,,hill side academy itram,,,,,,,surkhet
6939,humla,hilsa naudhara avi,avi,hilsa naudhara,,,,,,,humla
6940,dailekh,hilside english school,,hilside english school,,,,,,,dailekh
6941,humla,him giri pravi limatang,pravi,him giri  limatang,him giri pravi,pravi,him giri,,,,humla
6942,dolpa,him jyoti avi,avi,him jyoti,him jyoti pravi,pravi,him jyoti,,,,dolpa
6943,jajarkot,him jyoti pravi,pravi,him jyoti,him jyoti pravi,pravi,him jyoti,,,,jajarkot
6944,humla,him jyoti mavi,mavi,him jyoti,him jyoti mavi,mavi,him jyoti,,,,humla
6945,salyan,him prabat academy english boarding school,,him prabat academy english boarding school,him prabat academy phalabang,,him prabat academy phalabang,,,,salyan
