school_id_B,root_school_name_B,school_level_B,root_school_old_name1_B,root_school_old_name2_B,school_level_old_name2_B,school_level_old_name1_B,district_B,Fuzzy_match_score
163,adarsha,pravi,,,,,tehrathum,
164,adarsha,pravi,adarsha,,,pravi,jhapa,
165,adarsha  bidya mandir ratmate pathakgaun,mavi,adarsha  bidya mandir pathakgaun,adarsha bidya mandir  pathakgaun,mavi,mavi,sankhuwasabha,
166,adarsha,mavi,adarsha,,,mavi,taplejung,
167,adarsha,mavi,adarsha,,,mavi,ilam,
168,adarsha,mavi,adarsha,,,mavi,jhapa,
169,adarsha,mavi,adarsha  sahidbhumi saphai dhap dhankuta,adarsha,mavi,mavi,dhankuta,
170,adarsha shiksha sadan ebs,,adarsashiksha sadan ebs,,,,khotang,
171,adarsha sikshya niketan,avi,adarsha sikshya niketan,,,avi,morang,
172,adarsha sikshya sadan,pravi,,,,,khotang,
173,adarsha sishu,pravi,adarsha sishu,,,pravi,bhojpur,
174,adarsha sita,avi,adarsha sita,,,pravi,morang,
175,adarsha vidya mandir,,adarsha bidya mandir ebs,,,,jhapa,
176,adarsha vidya mandir,mavi,adarsha vidya mandir,adarsha bidya mandir,mavi,mavi,jhapa,
177,khayarbana,avi,,,,,morang,
178,thakle,avi,thakle,,,nimavi,udayapur,
179,,avi,,,,,sunsari,
180,jahadi simle,avi,jahadi simle,,,nimavi,udayapur,
181,adharbhut janasmriti,pravi,,,,,tehrathum,
182,adharbhut,pravi,adarbhut,,,pravi,dhankuta,
183,ghuskeehat,avi,ghuskeehat,,,nimavi,sunsari,
184,sishuwa dharampur,avi,sishuwadharampur,,,nimavi,sunsari,
185,,avi,jalpapur,,,pravi,sunsari,
186,,avi,holaiya,holaiya,pravi,avi,sunsari,
187,ambote,avi,,,,,udayapur,
188,kanchanbari,avi,kanchanbari,,,avi,morang,
189,lamadi barre,avi,,,,,udayapur,
190,phakshi,avi,phakshi,,,nimavi,sankhuwasabha,
191,barbhanjyang,avi,barbhanjyang,,,avi,udayapur,
192,aditya star ebs,,,,,,sunsari,
193,advance montessory,,,,,,morang,
194,advanced world academy,,,,,,jhapa,
195,adventist english school,,,,,,jhapa,
196,aekata gyan maithil,pravi,,,,,sunsari,
197,agnikasing  tumbewa,avi,agnikasing,,,pravi,panchthar,
198,ahale,avi,ahale ni,ahale,nimavi,mavi,sankhuwasabha,
199,ahale,pravi,ahale,ahalepr v,,pravi,morang,
1100,aims educational academy arjundhara,,aims educational academy arjundhara,aims educational academy,,,jhapa,
1101,aishworya,avi,aishworya,aishworya,pravi,pravi,dhankuta,
1102,aishworya,pravi,,,,,ilam,
1103,aitabare,avi,aitabare,aitabare,avi,avi,sankhuwasabha,
1104,aitabare ni ma,,,,,,bhojpur,
1105,aitabare,pravi,,,,,dhankuta,
1106,aitabare,pravi,,,,,dhankuta,
1107,aitabare,pravi,,,,,sankhuwasabha,
1108,aitabare,pravi,,,,,bhojpur,2.0
1109,ajajiya madarasa,avi,ajajiya madrassa,,,,morang,
1110,ajambari,pravi,,,,,dhankuta,
1111,ak montessori school,,,,,,sunsari,
1112,akash devi,pravi,akash devi,,,pravi,khotang,
1113,akchewa,avi,akchewa,akchewa,pravi,avi,sankhuwasabha,
1114,akshara english school,,,,,,sunsari,
1115,al islah ideal school madarsa,,all islah ideal school madarssa,,,,sunsari,
1116,al madina madarsa,,,,,,jhapa,
1117,alember,pravi,alember,,,pravi,morang,
1118,alfalah public,mavi,madrassa allfalaha public school,madrassa allfalaha public scool,,,sunsari,
1119,ali public school,,,,,,sunsari,
1120,allied english school,,elite ebs,,,,jhapa,
1121,alpa devi,avi,alpa devi,,,pravi,panchthar,
1122,alpha academy,,,,,,sunsari,
1123,alpha beta ebs,,,,,,sunsari,
1124,alpine english boarding school,,,,,,sunsari,
1125,alpine international model,mavi,,,,,sunsari,
1126,amaduwa pharma,avi,amaduwa pharma,,,pravi,sunsari,
1127,amar deep,avi,amar deep,amar deep,nimavi,avi,panchthar,
1128,amar english,mavi,shree amar english,amar english,mavi,mavi,morang,
1129,amar jyoti,avi,amar jyoti,,,nimavi,panchthar,
1130,amar jyoti,avi,amar jyoti,,,pravi,morang,
1131,amar jyoti,avi,amar jyoti,,,avi,solukhumbu,
1132,amar jyoti,pravi,,,,,dhankuta,
1133,amar jyoti,pravi,amar jyoti,,,avi,solukhumbu,
1134,amar jyoti,pravi,amar jyoti,,,pravi,dhankuta,
1135,amar,pravi,,,,,jhapa,
1136,amar,pravi,amar,,,pravi,sunsari,
1137,amar,pravi,amar,,,pravi,dhankuta,
1138,amar sahid,avi,amar sahid,,,pravi,sankhuwasabha,
1139,amar sahid,pravi,,,,,khotang,
1140,amar,mavi,amar,,,mavi,jhapa,
1141,amar,mavi,amar,,,avi,jhapa,
1142,amar,mavi,amar,,,mavi,dhankuta,
1143,amar shanti srijana,nimavi,,,,,sunsari,
1144,amar singh,avi,amar singh,amar singh,avi,avi,tehrathum,
1145,amar singh,pravi,amar singh,,,pravi,jhapa,
1146,amar singh,mavi,amar singh,,,mavi,morang,
1147,amaramarlaxmi i,,amar laxmi,,,pravi,morang,
1148,amardaha children public ebs,,,,,,morang,
1149,amarhart memorial english boarding school,,amarhart memorial ebs,,,,morang,
1150,amarjyoti,avi,amarjyoti,,,avi,ilam,
1151,amarkalyan,mavi,amarkalyan,amarkalyan,mavi,mavi,ilam,
1152,amarpur,mavi,amarpur,,,mavi,panchthar,
1153,amarsingh,avi,,,,,sankhuwasabha,
1154,amarsmriti,avi,amarsmriti,,,pravi,taplejung,
1155,amaruwa,mavi,,,,,sankhuwasabha,
1156,ambar,avi,ambar,ambar,pravi,avi,morang,
1157,ambassador english boarding school,,,,,,taplejung,
1158,ambebar janta,mavi,ambebar janata,,,mavi,udayapur,
1159,ambegudin,avi,ambegudin,ambegudin,pravi,avi,taplejung,
1160,ambegudin,mavi,aambegudin,ambegudin,mavi,mavi,taplejung,
1161,ambika,avi,ambika,,,nimavi,taplejung,
1162,ambition academy,,jupiter ebs,,,,jhapa,
1163,ambote,avi,ambote,,,pravi,taplejung,
1164,amity international school,,,,,,morang,
1165,amity public school,,amity public ebs,,,,jhapa,
1166,amity,mavi,adarsha sishu ebs,,,,jhapa,
1167,amlise bhanjyang,avi,amlise bhanjyang,amlise bhanjyang,pravi,avi,ilam,
1168,amlishe,pravi,amlishe,,,pravi,ilam,
1169,amma academy,,,,,,morang,
1170,amrash,avi,,,,,solukhumbu,
1171,amrit,mavi,amrit,,,avi,jhapa,
1172,amrit,avi,amrit,amrit,pravi,avi,panchthar,
1173,amrit english boarding school,,amrit ebs,,,,ilam,
1174,amurt academy,,,,,,sunsari,
1175,ananda,pravi,,,,,morang,
1176,anandeshwar,avi,anandeshwar,,,pravi,okhaldhunga,
1177,ananta,pravi,,,,,morang,
1178,ananta,pravi,,,,,morang,
1179,ananta sikshya jyoti,pravi,,,,,sunsari,
1180,anantajyoti vidhya mandir ebs,,,,,,morang,
1181,anarmani,avi,anarmani,anarmani,pravi,avi,jhapa,
1182,anarmani liberty school,,,,,,jhapa,
1183,andheri,avi,andheri,,,pravi,taplejung,
1184,angel academy,,,,,,jhapa,
1185,angelica academy,,anjelika acadamy,,,,jhapa,
1186,angels kindergarten,,,,,,sunsari,
1187,angepa,avi,angepa,,,nimavi,taplejung,
1188,anibarya nisulka  takure,avi,anibarya nisulka,anibarya nisulka,pravi,avi,dhankuta,
1189,aniwarya nisulka,avi,aniwarya nisulka  sahidbhumi dhankuta,aniwarya nisulka,nimavi,avi,dhankuta,
1190,aniwarya nisulka,avi,aniwarya nisulka,,,nimavi,dhankuta,
1191,aniwarya nisulka,mavi,aniwarya nisulka,aniwarya nisulka  sahidbhumi dhankuta,mavi,mavi,dhankuta,
1192,annapurna academy morang,,annapurna academy,,,,morang,
1193,annapurna academy p v t ltd,,,,,,sunsari,
1194,annapurna,avi,annapurna,,,pravi,sankhuwasabha,
1195,annapurna  bhalupakwan,avi,annapurna  bhalupakwan,,,pravi,udayapur,
1196,annapurna  bajagara,avi,annapurna  bajagara,,,pravi,udayapur,
1197,annapurna english school,,annapurna english boarding school,annapurna english boarding school ratuwamai morang,,,morang,
1198,annapurna english boarding school,,annapurna ebs,,,,morang,
1199,annapurna,mavi,annapurna,,,mavi,khotang,
1200,annapurna  balapipaldanda,pravi,,,,,udayapur,
1201,annapurna  dandagaun,pravi,,,,,udayapur,
1202,annapurna  english boarding school myanglung tehrathum,mavi,,,,,tehrathum,
1203,annapurna,mavi,annapurna,,,mavi,dhankuta,
1204,annapurna,mavi,annapurna,annapurna,mavi,mavi,dhankuta,
1205,annapurna,mavi,merry brood english boarding school jaljale,,,,udayapur,
1206,anshu academy,,anshu academy,duwagadi ansu academy,,,jhapa,
1207,anshubarma,avi,anshubarma,,,pravi,ilam,
1208,antarrastriya yuwabarsha,avi,antarrastriya yuvabarsha,,,pravi,okhaldhunga,
1209,antu academy,,,,,,ilam,
1210,antu memorial ebs,,antu memorial ebs,,,,ilam,
1211,anwarul islam madrassa,,,,,,morang,
1212,apex academy,,,,,,solukhumbu,
1213,apex academy english school,,,,,,udayapur,
1214,apple montessori school,,,,,,sunsari,
1215,apple tree academy,,,,,,sunsari,
1216,apsani brosis english school,,,,,,dhankuta,
1217,araniko,avi,ariniko,,,pravi,taplejung,
1218,araniko,avi,araniko,araniko,pravi,pravi,jhapa,
1219,araniko  bidhyalaya,mavi,araniko,,,pravi,jhapa,
1220,araniko memorial boarding school dharan,,,,,,sunsari,
1221,araniko memorial english school sunwarshi morang,,araniko memorial ebs,,,,morang,
1222,araniko  english boarding school myanglung tehrathum,mavi,,,,,tehrathum,
1223,araniko,mavi,aroniko,,,mavi,jhapa,
1224,arif husen  madarasa,avi,arif husen madrassa,,,,morang,
1225,arihanta english boarding school,,,,,,morang,
1226,arjundhara academy,,,,,,jhapa,
1227,arjundhara sanskrit adarsha  arjundhara,mavi,arjundhara sanskrit adarsha,,,mavi,jhapa,
1228,arjundhara sanskrit bed bidhayapith,,arjun dhara sanskrit bed bidhayapith,,,,jhapa,
1229,arjundhara  arjundhara,mavi,arjundhara,,,mavi,jhapa,
1230,arkit academy,,,,,,jhapa,
1231,arniko,mavi,,,,,morang,
1232,arpan english school,,,,,,morang,
1233,arpana english school,,,,,,jhapa,
1234,arubhanjyang  balakhu,avi,,,,,okhaldhunga,
1235,arubote bal bikash kendra,,arubote bbk,,,,tehrathum,
1236,arubote  musegaira,avi,arubote,,,pravi,tehrathum,
1237,arun,avi,arun,,,pravi,bhojpur,
1238,arun,avi,arun,arun,pravi,pravi,bhojpur,
1239,arun  batase,avi,arun  batase,arun,pravi,pravi,sankhuwasabha,
1240,arun  saldada,avi,arun,,,nimavi,sankhuwasabha,
1241,arun  bhotkhola,avi,arun,,,pravi,sankhuwasabha,
1242,arun ganga,avi,arun ganga,,,pravi,bhojpur,
1243,arun top ebs,,,,,,sankhuwasabha,
1244,arun valley english school,,arunvalley english school,arunvalley ebs,,,sankhuwasabha,
1245,arun valley international ebs,,,,,,sankhuwasabha,
1246,arun valley public school,,arun valley boarding school khandbari sankhuwasabha,,,,sankhuwasabha,
1247,arunkoshi,avi,arunkoshi,,,pravi,bhojpur,
1248,arunodaya,avi,,,,,jhapa,
1249,arunodaya,avi,arunodaya,,,pravi,panchthar,
1250,arunodaya  biratnagar,avi,arunodaya,,,avi,morang,
1251,arunodaya  gahate,avi,arunodaya,,,pravi,okhaldhunga,
1252,arunodaya  arjundhara,avi,arunodaya,arunodaya,avi,avi,jhapa,
1253,arunodaya english boarding school,,arunodaya ebs,,,,jhapa,
1254,arunodaya english boarding school,,arunodaya awasiya,arunodaya awasiya ebs,,mavi,jhapa,
1255,arunodaya english boarding school,,arunodaya ebs,,,,morang,
1256,arunodaya karmajyamu,avi,arunodaya,,,pravi,sankhuwasabha,
1257,arunodaya,pravi,,,,,ilam,
1258,arunodaya,pravi,,,,,jhapa,
1259,arunodaya,pravi,,,,,sankhuwasabha,
1260,arunodaya,pravi,arunodaya,,,pravi,bhojpur,
1261,arunodaya,mavi,arunodaya awasiya ebs,,,,ilam,
1262,arunodaya,mavi,arunodaya,,,mavi,dhankuta,
1263,arunodaya,mavi,,,,,sankhuwasabha,
1264,arunodaya,mavi,arunodaya,arunodaya,mavi,mavi,bhojpur,
1265,arya  harinagar gautampur,avi,arya,,,pravi,sunsari,
1266,asanglung,avi,asanglung,,,pravi,taplejung,
1267,asari ebs,,,,,,udayapur,
1268,ascent academy,,acent academy,,,,jhapa,
1269,ashadeep english boarding school,,ashadeep ebs,,,,ilam,
1270,asian academy,,,,,,jhapa,
1271,asian star educational academy nepal,,asian star education academy,,,,jhapa,
1272,asine,avi,asine,,,avi,tehrathum,
1273,asmin memorial english boarding school,,asmin memorial ebs,,,,jhapa,
1274,asmita and abishek academy,,asmita abisek academy,,,,sunsari,
1275,atalsinghadevi,pravi,,,,,dhankuta,
1276,atharasaya,mavi,atharasaya,,,mavi,dhankuta,
1277,athrai ebs,,,,,,tehrathum,
1278,atmara,avi,atmara,atmara,pravi,pravi,dhankuta,
1279,aulia taulia,avi,aulia taulia,,,pravi,bhojpur,
1280,auliya,mavi,auliya,ahuliya,mavi,mavi,sunsari,
1281,awatariraksha,pravi,awatariraksha,,,pravi,bhojpur,
1282,azalea,mavi,,,,,morang,
1283,b p saraswati,pravi,,,,,sunsari,
1284,b padharvut v harinagar,,b p,,,pravi,sunsari,
1285,b s model boarding school,,,,,,sunsari,
1286,b b memorial english boarding school,,bb memorial english boarding school,bb memorial ebs,,,ilam,
1287,b n educational academy,,bn educational academy,,,,morang,
1288,b p,avi,b p,bp,nimavi,avi,sunsari,
1289,b p madan,avi,bp madan,bp madan  rural municipality,avi,avi,sunsari,
1290,baba dinabhadri,avi,baba dinabhadri,,,pravi,morang,
1291,babuchiri bal kalyan,pravi,,,,,solukhumbu,
1292,babuji,avi,babuji adharbhut,babuji,pravi,,sunsari,
1293,baby jyoti ebs,,,,,,jhapa,
1294,babycare boarding school,,bebikear ebs,,,,khotang,
1295,babyjyoti english boarding school,,,,,,jhapa,
1296,babyland education foundation,,bebiland education foundation,,,,jhapa,
1297,babylon  itahari,mavi,,,,,sunsari,
1298,bachala devi,avi,bachala devi,,,pravi,khotang,
1299,bad danda,avi,badadanda,badadanda,nimavi,avi,okhaldhunga,
1300,bagaincha,avi,bagaincha,,,pravi,panchthar,
1301,bagarbari,avi,bagarbari,,,pravi,taplejung,
1302,bageshwori,pravi,bageshwori,,,pravi,dhankuta,
1303,bageswari  gohiya,avi,bageswari  gohiya,,,pravi,udayapur,
1304,bagh jhoda ganatantrik,pravi,,,,,morang,
1305,bagishwari,avi,bagishwori,bageshwori,avi,avi,sankhuwasabha,
1306,bagishwary  dhungedhara,mavi,bagishwary,,,mavi,sankhuwasabha,
1307,bagmati ebs,,,,,,ilam,
1308,baguwa,pravi,,,,,jhapa,
1309,bahadur baba chaudhari,avi,bahadur babu chaudhari,,,pravi,morang,
1310,bahuban,mavi,bahuban,,,mavi,ilam,
1311,bahumukhi,avi,bahumukhi,,,avi,morang,
1312,bahuni collegiate ebs,,,,,,morang,
1313,baijanath adhikari prarambik sanskrit bhadyapith,,baijanath prarambik sanskrit bhadyapith,,,,morang,
1314,baijanath baijani  sirisedada,avi,baijanath baijani  sirisedada,baijanath baijani,pravi,avi,udayapur,
1315,baikalpik,pravi,baikalpik,,,pravi,khotang,
1316,bairati,avi,bairati,,,pravi,jhapa,
1317,bajramai,mavi,bajramai,,,mavi,dhankuta,
1318,bakhapalam,mavi,bhakhapalam,,,avi,solukhumbu,
1319,bakhari,avi,bakhari,bakhari,avi,avi,morang,
1320,bakraha,mavi,bakraha,,,mavi,morang,
1321,bakshila,avi,bakshila,,,pravi,ilam,
1322,bal adarsha boarding school,,bal adarsha ebs,,,,sunsari,
1323,bal adarsha vidya mandir,,bal adarsha bidhyamandir,ke bi smarak english boarding school,,,morang,
1324,bal bahadur,avi,bal bahadur,,,pravi,panchthar,
1325,bal bahubhasiya,avi,bal bahubhasiya,,,pravi,sunsari,
1326,bal balika,pravi,,,,,sankhuwasabha,
1327,bal,avi,bal,,,pravi,jhapa,
1328,bal bhadra janata,mavi,,,,,jhapa,
1329,bal bidhya niketan ebs,,,,,,khotang,
1330,bal bidya mandir,,,,,,ilam,
1331,bal bidya mandir,avi,bal bidya mandir,,,pravi,morang,
1332,bal bidya mandir ebs,,,,,,sunsari,
1333,bal bikas,avi,bal bikash,bal bikash,avi,avi,morang,
1334,bal bikas,avi,bal bikash,,,pravi,panchthar,
1335,bal bikas english boarding school,,bal bikash ebs,,,,sunsari,
1336,bal bikash,avi,,,,,jhapa,
1337,bal bikash,avi,bal bikash  nabagaun,bal bikash,pravi,avi,sankhuwasabha,
1338,bal bikash,avi,bal bikash,,,pravi,ilam,
1339,bal bikash,avi,bal bikash,,,pravi,morang,
1340,bal bikash,avi,bal bikash,,,pravi,morang,
1341,bal bikash,avi,bal bikash,,,pravi,khotang,
1342,bal bikash  lamechaur,avi,bal bikash,,,pravi,sankhuwasabha,
1343,bal bikash,pravi,,,,,solukhumbu,
1344,bal bikash,pravi,,,,,khotang,
1345,bal bikash,pravi,,,,,udayapur,
1346,bal chetana  nageswary,avi,bal chetana,,,pravi,sankhuwasabha,
1347,bal chetana,pravi,,,,,khotang,
1348,bal devi,pravi,,,,,khotang,
1349,bal jagat english boarding school,,bal jagat ebs,,,,morang,
1350,bal jyoti aadarsa vidhya sadan boarding school,,baljyoti english boarding school ratuwamai morang,,,,morang,
1351,bal jyoti academy,,,,,,morang,
1352,bal jyoti,avi,bal jyoti,bal jyoti,pravi,avi,solukhumbu,
1353,bal jyoti  koksa,avi,bal jyoti,,,pravi,sankhuwasabha,
1354,bal jyoti ebs,,,,,,panchthar,
1355,bal jyoti english school,,baljyoti english school,,,,morang,
1356,bal jyoti namuna eng boarding school,,bal jyoti namuna eng bo school,,,,morang,
1357,bal jyoti,pravi,,,,,jhapa,
1358,bal jyoti,pravi,,,,,khotang,
1359,bal jyoti,pravi,,,,,udayapur,
1360,bal jyoti,pravi,bal jyoti,,,pravi,jhapa,
1361,bal jyoti,pravi,bal jyoti,,,pravi,morang,
1362,bal jyoti pratisthan ebs,,,,,,jhapa,
1363,bal kalyan,pravi,bal kalyan,,,pravi,dhankuta,
1364,bal kalyan  kusunde,avi,bal kalyan,,,pravi,ilam,
1365,bal kalyan,avi,bal kalyan,,,pravi,sankhuwasabha,
1366,bal kalyan awasiya,mavi,bal kalyan awasiya ebs,,,,jhapa,
1367,bal kalyan  kingring,avi,bal kalyan,,,pravi,sankhuwasabha,
1368,bal kalyan,avi,bal kalyan,bal kalyan,pravi,avi,ilam,
1369,bal kalyan,avi,bal kalyan,,,pravi,morang,
1370,bal kalyan,avi,bal kalyan,,,pravi,morang,
1371,bal kalyan,avi,bal kalyan,,,pravi,morang,
1372,bal kalyan,avi,bal kalyan,,,pravi,bhojpur,
1373,bal kalyan,avi,bal kalyan,,,pravi,khotang,
1374,bal kalyan,pravi,,,,,ilam,
1375,bal kalyan,pravi,,,,,ilam,
1376,bal kalyan,pravi,,,,,ilam,
1377,bal kalyan,pravi,,,,,ilam,
1378,bal kalyan,pravi,,,,,ilam,
1379,bal kalyan,pravi,,,,,sankhuwasabha,
1380,bal kalyan,pravi,,,,,bhojpur,
1381,bal kalyan  chatiwane,pravi,,,,,udayapur,
1382,bal kalyan,pravi,bal kalyan,,,pravi,morang,
1383,bal kalyan,pravi,bal kalyan,,,pravi,bhojpur,
1384,bal kalyan,pravi,bal kalyan,,,pravi,dhankuta,
1385,bal kalyan primary,,bal kalyan,,,pravi,dhankuta,
1386,bal kalyan,pravi,bal kalyan,bal kalyan,pravi,pravi,dhankuta,
1387,bal kalyan,pravi,bal kalyan,,,pravi,dhankuta,
1388,bal kalyan vidhya mandir,mavi,bal kalyan vidya mandir,,,,morang,
1389,bal kanya,avi,bal kanya,,,pravi,khotang,
1390,bal kanya,avi,bal kanya,,,pravi,solukhumbu,
1391,bal kanya,pravi,,,,,ilam,
1392,bal kanya,pravi,,,,,sankhuwasabha,
1393,bal kanya,pravi,,,,,bhojpur,
1394,bal kanya,pravi,,,,,solukhumbu,
1395,bal kanya,pravi,,,,,khotang,
1396,bal kanya,pravi,,,,,khotang,
1397,bal kanya,pravi,,,,,khotang,
1398,bal kanya,pravi,bal kanya,,,pravi,bhojpur,
1399,bal kiran ebs,,,,,,panchthar,
1400,bal  rani,mavi,bal,,,mavi,morang,
1401,bal,mavi,bal,,,mavi,morang,
1402,bal mandir,avi,bal mandir,,,pravi,taplejung,
1403,bal mandir,avi,bal mandir,bal mandir,pravi,avi,ilam,
1404,bal mandir,avi,bal mandir,,,pravi,morang,
1405,bal mandir,avi,bal mandir,,,pravi,sankhuwasabha,
1406,bal mandir,mavi,,,,,sunsari,
1407,bal mandir,pravi,,,,,ilam,
1408,bal mandir,pravi,,,,,tehrathum,
1409,bal mandir,pravi,,,,,solukhumbu,
1410,bal mandir,pravi,,,,,khotang,
1411,bal mukhi,avi,bal mukhi  ajgar,,,pravi,udayapur,
1412,bal namuna bidya mandir english school,,bal namuna vidya mandir eng school,balnamuna bidya mandir ebs,,,morang,
1413,bal namuna,pravi,,,,,panchthar,
1414,bal nanda,avi,bal nanda,,,pravi,panchthar,
1415,bal niketan ebs,,,,,,morang,
1416,bal niketan,pravi,,,,,ilam,
1417,bal nikunja,avi,bal nikunja,,,pravi,tehrathum,
1418,bal  bansbote ahaltar,pravi,,,,,udayapur,
1419,bal pragati,avi,bal pragati,bal pragati,pravi,avi,ilam,
1420,bal pratibha english boarding school,,bal pratibha ebs,,,,morang,
1421,bal pratibha montessori school,,,,,,sunsari,
1422,bal pushpika montessori,,,,,,jhapa,
1423,bal sansar academy,,,,,,jhapa,
1424,bal sansar montessori school,,,,,,sunsari,
1425,bal sansar,mavi,bal sansar,bal sansar,mavi,mavi,dhankuta,
1426,bal sewa,avi,bal sewa,,,avi,jhapa,
1427,bal shakti,avi,bal shakti,,,pravi,bhojpur,
1428,bal sikshya,pravi,,,,,panchthar,
1429,bal sikshya,pravi,bal sikshya,,,pravi,dhankuta,
1430,bal srijana english boarding school,,,,,,morang,
1431,bal subodhini sanskrit,mavi,bal subodhini sanskrit,,,mavi,taplejung,
1432,bal subodhini,mavi,bal subodhini,,,avi,jhapa,
1433,bal sudha,pravi,,,,,sankhuwasabha,
1434,bal sudhar panchakanya,avi,bal sudhar pancha kanya,,,pravi,bhojpur,
1435,bal sudhar,pravi,,,,,khotang,
1436,bal sushil,avi,bal sushil,,,pravi,sankhuwasabha,
1437,bal vidhya english school,pravi,bal vidhya english school,balvidya english boarding school,,,jhapa,
1438,bal vidhya mandir english boarding school galphadiya,,balbidhya mandir ebs tapeswori,,,,udayapur,
1439,bala bhadra,avi,bal bhadra,bal bhadra,pravi,avi,jhapa,
1440,bala guru sanskrit bidhyapith,,,,,,ilam,
1441,bala,mavi,bala  vidyalaya,bala,mavi,mavi,sankhuwasabha,
1442,bala yamdang  vidyalaya,mavi,bala yamdang,,,mavi,sankhuwasabha,
1443,balabhadra,avi,bal bhadra,,,pravi,jhapa,
1444,baladevi,avi,baladevi,,,nimavi,okhaldhunga,
1445,balaguru gyan bigyan shikshya sadan,,,,,,ilam,
1446,balak,pravi,balak,balak,pravi,pravi,dhankuta,
1447,balbalik a,avi,balbalik,,,avi,khotang,
1448,balbalika,avi,balbalika,,,pravi,sankhuwasabha,
1449,balbalika,avi,,,,,okhaldhunga,
1450,balbalika  solakhani,avi,balbalika,,,pravi,sankhuwasabha,
1451,balbalika english boarding school,,,,,,morang,
1452,balbalika,mavi,,,,,khotang,
1453,balbalika,pravi,,,,,sankhuwasabha,
1454,balbalika,pravi,,,,,khotang,
1455,balbalika,pravi,,,,,khotang,
1456,balbatika ebs,,,,,,jhapa,
1457,balbatika english boarding school,,,,,,morang,
1458,balbatika samudaik,avi,samudaik bbk,,,,khotang,
1459,balbidya ebs,,,,,,morang,
1460,balbikas  adheri,avi,balbikas,,,pravi,okhaldhunga,
1461,balbikash,pravi,,,,,dhankuta,
1462,balbikash,pravi,balbikash,,,pravi,dhankuta,
1463,balbikasha,pravi,,,,,khotang,
1464,baldebdoot bidya mandir,,baldev doot vidya mandir,,,,morang,
1465,balden,mavi,balden,balden,mavi,mavi,taplejung,
1466,baldip,pravi,,,,,ilam,
1467,baleshwor,mavi,,,,,solukhumbu,
1468,balhit  bhantabari,avi,balhit  bhantabari,,,pravi,udayapur,
1469,baljagaran vidhya mandir,,,,,,morang,
1470,baljagat sisu bikas foundation,,,,,,jhapa,
1471,baljanya,pravi,baljanya,,,pravi,dhankuta,
1472,baljyoti,avi,baljyoti  badelpani,baljyoti  badelpani,nimavi,avi,udayapur,
1473,baljyoti  kusumbot,avi,baljyoti  kusumboat,baljyoti  kusumboat,pravi,avi,udayapur,
1474,baljyoti  sallery,avi,baljyoti  salleri,baljyoti,pravi,pravi,sankhuwasabha,
1475,baljyoti  ghumne chauri,pravi,,,,,udayapur,
1476,baljyoti,mavi,baljyoti,,,mavi,ilam,
1477,baljyoti,mavi,baljyoti,baljyoti,mavi,mavi,okhaldhunga,
1478,balkalyan,avi,balkalyan  simle,balkalyan  simle,pravi,avi,ilam,
1479,balkalyan,avi,bal kalyan,,,pravi,jhapa,
1480,balkalyan,avi,bal kalyan,,,avi,jhapa,
1481,balkalyan,avi,bal kalyan,,,avi,morang,
1482,balkalyan,avi,balkalyan nv,,,,morang,
1483,balkalyan,avi,bal kalyan,bal kalyan,avi,avi,bhojpur,
1484,balkalyan  kolbote,avi,balkalyan  kolbote,,,pravi,ilam,
1485,balkalyan  shikharmadi,pravi,,,,,udayapur,
1486,balkalyan,mavi,bal kalyan,,,mavi,jhapa,
1487,balkalyan,mavi,bal kalyan,,,avi,morang,
1488,balkanya,avi,balkanya,,,pravi,okhaldhunga,
1489,balkanya,avi,balkanya,,,pravi,okhaldhunga,
1490,balkanya  tatne,avi,balkanya  tatne,balkanya,nimavi,avi,udayapur,
1491,balkanya  bidhyalaya,mavi,balkanya,,,mavi,khotang,
1492,balkanya  pikmire,pravi,,,,,udayapur,
1493,balkanya  simle,pravi,,,,,udayapur,
1494,balkanya,mavi,bal kanya,,,mavi,ilam,
1495,balmakar sendary school,,balmakar,balmakar,mavi,avi,tehrathum,
1496,balmandal,mavi,bal mandal,,,mavi,ilam,
1497,balmandir,avi,balmandir,,,pravi,okhaldhunga,
1498,balmandir  bokse,mavi,balmandir  bokse,,,mavi,udayapur,
1499,balmiki ebs,,,,,,jhapa,
1500,balmiki education foundation ebs,,,,,,jhapa,
1501,balmiki memorial boarding,mavi,balmiki memorial english boarding school,balmiki memorial ebs,,,morang,
1502,balmiki,pravi,,,,,sunsari,
1503,balmiki  english boarding school,mavi,,,,,morang,
1504,balmiki sikshya sadan,,balmiki siksha sadan,,,,jhapa,
1505,balmiki singh devi,avi,balmiki singhdevi,,,avi,ilam,
1506,balnikunja,mavi,bal nikunja,,,mavi,jhapa,
1507,balodaya,avi,,,,,khotang,
1508,balpancha,mavi,balpanch,balpanch,mavi,avi,dhankuta,
1509,balsadan academy,,,,,,morang,
1510,balsansar english boarding school,,,,,,morang,
1511,balsansar montessori,,,,,,sunsari,
1512,balsansar,avi,,,,,jhapa,
1513,balsansari,avi,balsansari,,,pravi,bhojpur,
1514,balsewa,avi,,,,,khotang,
1515,balsikhar,pravi,,,,,panchthar,
1516,balsudhar greeha,mavi,,,,,morang,
1517,ban jogara,avi,ban jogara,,,nimavi,taplejung,
1518,banasthali boarding school,,,,,,ilam,
1519,banasthali ebs,,,,,,morang,
1520,banaswor,avi,banaswor,,,pravi,sunsari,
